21   0.000000    0.030000   -0.010000
54   0.000000    0.030000   -0.010000
97   0.000000    0.015000   -0.007000
98   0.000000    0.015000   -0.007000
105  0.000000    0.015000   -0.007000
106  0.000000    0.015000   -0.007000
