15   0.021739    0.173913   -0.021739
16   0.000000    0.152174   -0.021739
17   0.000000    0.021739    0.000000
18   0.000000    0.152174   -0.021739
48  -0.021739    0.173913   -0.021739
49   0.000000    0.152174   -0.021739
50   0.000000    0.021739    0.000000
51   0.000000    0.152174   -0.021739
