frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11,  0.5,  0.97926,  1, 0.91612, 0.00659897, 0.293752, 0, 0, 0.00402417, 0, 0, 0, 0.0631571, 0, 0.149896, 0.012295, 0, 0.212236, 0.511315, 0.417923, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
12,  0.55,  0.97947,  1, 0.921344, 0.00659897, 0.433899, 0, 0, 0, 0, 0, 0, 0.0124536, 0, 0.164907, 0.122086, 0, 0.190447, 0.418038, 0.398104, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
13,  0.6,  0.977748,  1, 0.845429, 0.00659897, 0.47376, 0, 0, 0, 0, 0, 0, 0, 0, 0.139942, 0.122086, 0, 0.165171, 0.297262, 0.391397, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
14,  0.65,  0.981116,  1, 0.893344, 0.03827, 0.516637, 0, 0, 0.0923761, 0.0101802, 0, 0, 0, 0, 0.0841294, 0.109791, 0, 0.336741, 0.300256, 0.516029, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
15,  0.7,  0.976662,  1, 1.00662, 0.111773, 0.495541, 0, 0, 0.234422, 0.0336155, 0, 0, 0, 0.00116161, 0.0822158, 0.0944844, 0, 0.303767, 0.211739, 0.690204, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
16,  0.75,  0.975549,  1, 1.06984, 0.213351, 0.422489, 0, 0, 0.234422, 0.0336155, 0, 0, 0, 0.00116161, 0.0853851, 0.0994178, 0, 0.240603, 0.260021, 0.755774, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
17,  0.8,  0.976056,  1, 1.09887, 0.373625, 0.238624, 0, 0, 0.142046, 0.0234353, 0, 0, 0.0126961, 0.00116161, 0.144992, 0.0994178, 0, 0.083096, 0.256835, 0.663464, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
18,  0.85,  0.979408,  1, 0.985122, 0.332994, 0.198864, 0, 0, 0, 0, 0, 0, 0.0126961, 0, 0.062776, 0.0285706, 0, 0.0616778, 0.267219, 0.490125, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
19,  0.9,  0.976311,  1, 0.974282, 0.267747, 0.0981533, 0, 0, 0.00136647, 0, 0, 0, 0.0126961, 0, 0.0679329, 0.0236371, 0, 0.0248145, 0.313279, 0.339273, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
20,  0.95,  0.974599,  1, 0.8758, 0.0692038, 0.0792921, 0, 0, 0.00136647, 0, 0, 0, 0, 0.00989056, 0.122059, 0.0236371, 0, 0, 0.466527, 0.244109, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
21,  1,  0.97357,  1, 0.88195, 0.172318, 0.000420872, 0, 0, 0.00136647, 0, 0, 0, 0, 0.00989056, 0.258913, 0, 0, 0, 0.60595, 0.175571, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
22,  1.05,  0.972031,  1, 0.800024, 0.318409, 0.000420872, 0, 0, 0, 0, 0, 0, 0, 0.00989056, 0.393463, 0, 0, 0, 0.514051, 0.124512, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
23,  1.1,  0.970805,  1, 0.577639, 0.318409, 0.000420872, 0, 0, 0, 0.0101106, 0, 0, 0, 0, 0.43553, 0, 0, 0, 0.300293, 0.138688, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
24,  1.15,  0.974957,  1, 0.419992, 0.182422, 0, 0, 0, 0, 0.0101106, 0, 0, 0, 0.00855456, 0.401547, 0, 0, 0.00491017, 0.130113, 0.12868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
25,  1.2,  0.977118,  1, 0.39122, 0.0562347, 0, 0, 0, 0, 0.0101106, 0, 0, 0, 0.00855456, 0.322938, 0, 0, 0.00491017, 0.0818313, 0.113938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
26,  1.25,  0.977979,  1, 0.441467, 0.0562347, 0, 0, 0, 0, 0, 0, 0, 0.0398746, 0.00855456, 0.316908, 0, 0, 0.00491017, 0.0443699, 0.0604379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
27,  1.3,  0.972612,  1, 0.552116, 0.157292, 0, 0, 0, 0, 0, 0, 0, 0.0398746, 0.0244477, 0.459179, 0, 0, 0, 0, 0.0824496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
28,  1.35,  0.975354,  1, 0.52648, 0.1222, 0, 0, 0, 0.0477449, 0, 0, 0, 0.0876231, 0.0244477, 0.516788, 0, 0.00191494, 0, 0, 0.119972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
29,  1.4,  0.977392,  1, 0.551617, 0.145029, 0, 0, 0, 0.0477449, 0, 0, 0, 0.0477485, 0.0244477, 0.491608, 0, 0.00191494, 0, 0.0383617, 0.175178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
30,  1.45,  0.977991,  1, 0.401877, 0.0439717, 0, 0, 0, 0.0870952, 0, 0, 0, 0.0477485, 0, 0.342336, 0, 0.00191494, 0, 0.0383617, 0.167852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
31,  1.5,  0.979444,  1, 0.42924, 0.0228295, 0, 0, 0, 0.0393503, 0, 0, 0, 0.00327401, 0, 0.437384, 0, 0, 0, 0.0733552, 0.172335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
32,  1.55,  0.975395,  1, 0.423012, 0, 0, 0, 0, 0.173967, 0, 0, 0, 0.00327401, 0.0506687, 0.410321, 0, 0, 0, 0.0349935, 0.133123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
33,  1.6,  0.976042,  1, 0.476753, 0, 0, 0, 0, 0.134617, 0, 0, 0, 0.00327401, 0.0506687, 0.408044, 0.00680513, 0, 0, 0.0349935, 0.107616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
34,  1.65,  0.974383,  1, 0.42621, 0.025409, 0, 0, 0, 0.134617, 0, 0, 0, 0, 0.0506687, 0.3439, 0.00680513, 0, 0, 0.210377, 0.0656108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
35,  1.7,  0.975058,  1, 0.394445, 0.025409, 0, 0, 0, 0.040374, 0, 0, 0, 0, 0, 0.376455, 0.00680513, 0, 0, 0.210377, 0.0185671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
36,  1.75,  0.97633,  1, 0.359008, 0.025409, 0, 0, 0, 0.040374, 0, 0, 0, 0.0264071, 0, 0.501051, 0, 0, 0, 0.298759, 0.0390309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
37,  1.8,  0.977353,  1, 0.456247, 0.0611188, 0, 0, 0, 0.162418, 0, 0, 0, 0.102298, 0.00366067, 0.575574, 0, 0, 0, 0.246598, 0.0406457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
38,  1.85,  0.976092,  1, 0.511962, 0.0611188, 0, 0, 0, 0.122044, 0, 0, 0, 0.102298, 0.02415, 0.573355, 0, 0, 0, 0.32319, 0.110447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
39,  1.9,  0.97498,  1, 0.519421, 0.0611188, 0, 0, 0, 0.122044, 0, 0, 0, 0.103674, 0.0277421, 0.468191, 0, 0, 0, 0.271159, 0.0714162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
40,  1.95,  0.976591,  1, 0.43046, 0, 0, 0, 0, 0, 0, 0, 0, 0.0344066, 0.0240814, 0.409628, 0, 0, 0, 0.112944, 0.0909402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
41,  2,  0.97861,  1, 0.41651, 0.0676687, 0, 0, 0, 0, 0, 0, 0, 0.0505867, 0.00359204, 0.35852, 0, 0, 0, 0.0363511, 0.0211389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
42,  2.05,  0.975999,  1, 0.311869, 0.0676687, 0, 0, 0, 0, 0, 0, 0, 0.0492232, 0, 0.413109, 0, 0, 0, 0.0835498, 0.0524541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
43,  2.1,  0.975699,  1, 0.209355, 0.0676687, 0, 0, 0, 0, 0, 0, 0, 0.0425992, 0.0605293, 0.418944, 0, 0, 0, 0.158269, 0.0593066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
44,  2.15,  0.975529,  1, 0.0950875, 0, 0, 0, 0, 0.0224025, 0, 0, 0, 0.0342594, 0.0605293, 0.558997, 0, 0, 0, 0.158269, 0.0593066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
45,  2.2,  0.976219,  1, 0.149675, 0, 0, 0, 0, 0.0731356, 0, 0, 0, 0.00784031, 0.0605293, 0.567639, 0, 0, 0, 0.0748557, 0.044896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
46,  2.25,  0.97541,  1, 0.246484, 0, 0, 0, 0, 0.0731356, 0, 0, 0, 0.0110208, 0, 0.613147, 0, 0.00407991, 0, 0.0623099, 0.0169046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
47,  2.3,  0.975769,  1, 0.270013, 0, 0, 0, 0, 0.050733, 0, 0, 0, 0.045073, 0.00317562, 0.473604, 0, 0.00407991, 0.0655437, 0.0623099, 0.0227385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
48,  2.35,  0.973724,  1, 0.302237, 0.0244224, 0, 0, 0, 0, 0, 0, 0, 0.045073, 0.00317562, 0.446816, 0, 0.00407991, 0.0655437, 0.0803895, 0.0231832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
49,  2.4,  0.978555,  1, 0.274723, 0.0244224, 0, 0, 0, 0, 0, 0, 0, 0.0418925, 0.00317562, 0.413416, 0, 0, 0.0655437, 0.102982, 0.0895503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
50,  2.45,  0.971163,  1, 0.364539, 0.0537192, 0.00672795, 0, 0, 0.0728336, 0, 0, 0, 0, 0, 0.514655, 0, 0, 0, 0.102982, 0.115523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
51,  2.5,  0.976932,  1, 0.370151, 0.0292968, 0.0286101, 0, 0, 0.0728336, 0, 0, 0, 0, 0.0125387, 0.491585, 0, 0, 0, 0.0847655, 0.139642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52,  2.55,  0.975532,  1, 0.406235, 0.0292968, 0.144642, 0, 0, 0.0728336, 0, 0, 0, 0, 0.0125387, 0.351947, 0, 0, 0, 0.0370906, 0.135673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
53,  2.6,  0.974486,  1, 0.462895, 0.0706853, 0.137915, 0.00702942, 0, 0, 0, 0, 0, 0, 0.0125387, 0.286998, 0, 0, 0, 0.134043, 0.121282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
54,  2.65,  0.97327,  1, 0.508838, 0.117825, 0.116032, 0.00702942, 0, 0, 0, 0, 0, 0.00820783, 0, 0.420607, 0, 0, 0.0089, 0.241942, 0.098932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
55,  2.7,  0.974675,  1, 0.490898, 0.122461, 0.0121706, 0.0493139, 0, 0, 0, 0, 0, 0.00820783, 0, 0.567292, 0, 0, 0.0089, 0.204851, 0.0447293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
56,  2.75,  0.972402,  1, 0.41779, 0.18887, 0.0121706, 0.0557868, 0, 0, 0, 0, 0, 0.00820783, 0, 0.511063, 0, 0, 0.0089, 0.137238, 0.0628432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
57,  2.8,  0.969923,  1, 0.33098, 0.17351, 0.0121706, 0.0557868, 0, 0.000428476, 0, 0, 0, 0, 0, 0.402243, 0, 0, 0, 0.0293389, 0.0893489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
58,  2.85,  0.973851,  1, 0.331169, 0.168874, 0, 0.0135023, 0, 0.000428476, 0, 0, 0, 0, 0, 0.500151, 0, 0, 0, 0.0293389, 0.122887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
59,  2.9,  0.974477,  1, 0.378994, 0.0317787, 0, 0, 0, 0.000428476, 0, 0, 0, 0, 0, 0.548756, 0, 0, 0, 0, 0.119799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
60,  2.95,  0.974591,  1, 0.43197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.459203, 0, 0, 0, 0, 0.109398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
61,  3,  0.975603,  1, 0.520584, 0.0137993, 0, 0, 0, 0, 0, 0, 0, 0, 0.101416, 0.220641, 0, 0, 0, 0.11869, 0.067664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
62,  3.05,  0.977948,  1, 0.477962, 0.0578922, 0, 0, 0, 0, 0, 0, 0, 0, 0.101416, 0.210816, 0, 0, 0.0466088, 0.163238, 0.0377963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
63,  3.1,  0.973864,  1, 0.451211, 0.0578922, 0, 0, 0, 0, 0, 0, 0, 0, 0.116818, 0.291306, 0, 0, 0.0466088, 0.163238, 0.00257306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
64,  3.15,  0.973305,  1, 0.369187, 0.044093, 0.0132627, 0, 0, 0.00789617, 0, 0, 0, 0, 0.0154015, 0.371622, 0, 0, 0.0466088, 0.0619697, 0.0177463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
65,  3.2,  0.974193,  1, 0.354923, 0, 0.0132627, 0, 0, 0.00842329, 0, 0, 0, 0, 0.0154015, 0.364114, 0, 0, 0, 0.017422, 0.0236644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
66,  3.25,  0.977974,  1, 0.466424, 0.0506808, 0.0132627, 0, 0, 0.0123882, 0, 0, 0, 0.00490332, 0, 0.340633, 0, 0, 0, 0.0556549, 0.0236644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
67,  3.3,  0.977853,  1, 0.531905, 0.0891717, 0, 0, 0, 0.004492, 0, 0, 0, 0.00490332, 0, 0.380824, 0, 0, 0, 0.0387123, 0.00849109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
68,  3.35,  0.973983,  1, 0.643152, 0.228026, 0, 0, 0, 0.00396488, 0, 0, 0, 0.0656034, 0.0220761, 0.396953, 0, 0, 0, 0.183482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
69,  3.4,  0.976686,  1, 0.601565, 0.24353, 0, 0, 0, 0, 0, 0, 0, 0.115282, 0.0427402, 0.532119, 0, 0, 0, 0.145249, 0.0381041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
70,  3.45,  0.976968,  1, 0.581352, 0.216151, 0, 0, 0, 0, 0, 0, 0, 0.115282, 0.0427402, 0.571153, 0, 0, 0, 0.159376, 0.0675271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
71,  3.5,  0.978143,  1, 0.455864, 0.213462, 0, 0, 0, 0.0135793, 0, 0, 0, 0.0545817, 0.0206641, 0.620244, 0, 0, 0, 0.0146063, 0.0808936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
72,  3.55,  0.975621,  1, 0.444157, 0.147277, 0, 0, 0, 0.0780119, 0, 0, 0, 0, 0, 0.395675, 0, 0, 0.0219829, 0.0146063, 0.0427896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
73,  3.6,  0.977547,  1, 0.473311, 0.136165, 0, 0, 0, 0.139193, 0, 0, 0, 0, 0, 0.296357, 0, 0, 0.0219829, 0, 0.0639342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
74,  3.65,  0.977219,  1, 0.503165, 0, 0.00574601, 0, 0, 0.125613, 0, 0, 0, 0.00636106, 0, 0.218933, 0, 0, 0.101746, 0, 0.0700184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
75,  3.7,  0.974727,  1, 0.495447, 0, 0.00574601, 0, 0, 0.061181, 0, 0, 0, 0.00636106, 0, 0.289438, 0, 0, 0.0797636, 0, 0.125657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
76,  3.75,  0.97701,  1, 0.341737, 0, 0.00574601, 0, 0, 0, 0, 0, 0, 0.0543613, 0, 0.246841, 0, 0, 0.0797636, 0.00535532, 0.11656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
77,  3.8,  0.974413,  1, 0.336356, 0.0462494, 0, 0, 0, 0, 0, 0, 0, 0.0480002, 0, 0.183351, 0, 0, 0, 0.0726382, 0.122541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
78,  3.85,  0.974615,  1, 0.297012, 0.11735, 0, 0, 0, 0.105572, 0, 0, 0, 0.0480002, 0, 0.0836054, 0, 0, 0.0148499, 0.243036, 0.0669028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
79,  3.9,  0.980225,  1, 0.411456, 0.11735, 0, 0, 0, 0.183315, 0, 0, 0, 0, 0, 0.0276555, 0.0204287, 0, 0.0298093, 0.284899, 0.0508801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
80,  3.95,  0.975356,  1, 0.347372, 0.153408, 0, 0, 0, 0.183315, 0, 0, 0, 0, 0, 0.12469, 0.0204287, 0, 0.0298093, 0.280039, 0.0610052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
81,  4,  0.977556,  1, 0.33059, 0.0823079, 0, 0, 0, 0.0777421, 0, 0, 0, 0, 0, 0.254956, 0.0204287, 0, 0.0149594, 0.148017, 0.103855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82,  4.05,  0.977148,  1, 0.295062, 0.183143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.335695, 0, 0, 0, 0.100799, 0.0973185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83,  4.1,  0.97732,  1, 0.336538, 0.100835, 0, 0, 0, 0.109385, 0, 0, 0, 0.00984419, 0.00741944, 0.241299, 0, 0, 0.0500955, 0.0383755, 0.0847734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84,  4.15,  0.978875,  1, 0.427103, 0.21399, 0, 0, 0, 0.117836, 0, 0, 0, 0.00984419, 0.00741944, 0.234295, 0, 0, 0.0500955, 0, 0.109288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
85,  4.2,  0.976348,  1, 0.44128, 0.113155, 0, 0, 0, 0.195449, 0, 0, 0, 0.00984419, 0.00741944, 0.265064, 0, 0.0295602, 0.0500955, 0.0435851, 0.126294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
86,  4.25,  0.973714,  1, 0.485133, 0.113155, 0, 0, 0, 0.154116, 0, 0, 0, 0, 0, 0.345889, 0, 0.0379381, 0, 0.112628, 0.123491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
87,  4.3,  0.971115,  1, 0.395277, 0, 0, 0, 0, 0.28857, 0, 0, 0, 0.000652655, 0, 0.222627, 0, 0.0544176, 0, 0.131381, 0.0988319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
88,  4.35,  0.972403,  1, 0.30891, 0, 0, 0, 0, 0.305396, 0, 0, 0, 0.0942966, 0, 0.240418, 0, 0.0396871, 0, 0.238489, 0.0697366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
89,  4.4,  0.9773,  1, 0.145969, 0, 0, 0, 0, 0.323004, 0, 0, 0, 0.164159, 0, 0.326207, 0, 0.0418206, 0, 0.252985, 0.0932641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
90,  4.45,  0.976472,  1, 0.0468159, 0, 0, 0, 0, 0.334422, 0, 0, 0, 0.163507, 0.0316688, 0.526964, 0, 0.0253411, 0, 0.301496, 0.0878243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
91,  4.5,  0.97526,  1, 0, 0, 0, 0, 0, 0.239983, 0, 0, 0, 0.0698627, 0.0316688, 0.47899, 0, 0.0272438, 0, 0.229458, 0.12232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
