frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
15,  0.777778,  0.95057,  1, 0, 0.0103996, 0, 0.135233, 0.199883, 0.593831, 0, 0.242738, 1.1883, 0.963797, 0, 0, 0.144519, 0.210888, 0.521825, 0.871185, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
16,  0.833333,  0.948362,  1, 0, 0, 0, 0.19027, 0.210327, 0.671106, 0, 0.236156, 1.14746, 0.930571, 0, 0, 0.144519, 0.215294, 0.45337, 0.763697, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
17,  0.888889,  0.952742,  1, 0, 0, 0, 0.133959, 0.278259, 0.618098, 0, 0.27864, 1.21153, 1.15946, 0, 0, 0.108533, 0.282538, 0.36732, 0.646425, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
18,  0.944444,  0.950525,  1, 0, 0, 0, 0.156998, 0.323672, 0.691265, 0, 0.407488, 1.27649, 1.09639, 0, 0, 0.168901, 0.354248, 0.287023, 0.34265, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
19,  1,  0.947004,  1, 0, 0.062684, 0, 0.0897354, 0.434592, 0.699117, 0, 0.403036, 1.31452, 1.19372, 0.030183, 0, 0.303631, 0.42699, 0.324945, 0.532557, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
20,  1.05556,  0.947545,  1, 0, 0.062684, 0, 0.124583, 0.456303, 0.831528, 0, 0.304763, 1.32253, 1.09003, 0.030183, 0, 0.222185, 0.446492, 0.363596, 0.391158, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
21,  1.11111,  0.953193,  1, 0, 0.062684, 0, 0.080381, 0.510556, 1.01812, 0, 0.213424, 1.31704, 1.27565, 0.030183, 0, 0.281434, 0.419055, 0.354811, 0.411745, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
22,  1.16667,  0.96288,  1, 0, 0.00202663, 0, 0.0920655, 0.48494, 0.94131, 0, 0.220659, 1.2609, 1.26803, 0.0518384, 0.0374415, 0.315382, 0.472645, 0.266808, 0.248114, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
23,  1.22222,  0.944648,  1, 0, 0.00202663, 0, 0.0882586, 0.472982, 1.02136, 0, 0.186106, 1.16884, 1.24502, 0.0518384, 0.0655368, 0.317911, 0.510541, 0.188201, 0.361731, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
24,  1.27778,  0.948901,  1, 0, 0.0973551, 0, 0.0568128, 0.421702, 0.842035, 0, 0.147215, 1.18655, 1.24674, 0.0641444, 0.0951664, 0.258601, 0.471349, 0.309938, 0.528536, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
25,  1.33333,  0.9503,  1, 0, 0.106007, 0, 0.031041, 0.428331, 0.941523, 0, 0.108114, 1.22581, 1.17046, 0.0603781, 0.109367, 0.247011, 0.400872, 0.497391, 0.652556, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
26,  1.38889,  0.949134,  1, 0, 0.106007, 0, 0, 0.403932, 0.73661, 0, 0.108114, 1.25576, 1.22956, 0.0603781, 0.0812713, 0.425351, 0.34231, 0.548876, 0.80975, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
27,  1.44444,  0.941727,  1, 0, 0.0106785, 0, 0.00375583, 0.457767, 0.694882, 0, 0.0549602, 1.22575, 1.07647, 0.0714429, 0.0516417, 0.453361, 0.376296, 0.455333, 0.821979, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
28,  1.5,  0.942157,  1, 0, 0, 0, 0.0459998, 0.448705, 0.756219, 0, 0.0398891, 1.2217, 0.952129, 0.120119, 0, 0.333487, 0.363693, 0.453567, 0.703559, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
29,  1.55556,  0.94871,  1, 0, 0, 0, 0.0574283, 0.467742, 0.918826, 0, 0.0720393, 1.24613, 0.949639, 0.243128, 0.036598, 0.292458, 0.375267, 0.417406, 0.76523, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
30,  1.61111,  0.946545,  1, 0, 0, 0, 0.0536725, 0.479768, 0.972913, 0.00752639, 0.161255, 1.2316, 1.08942, 0.36936, 0.0911611, 0.20414, 0.386823, 0.426685, 0.983233, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
31,  1.66667,  0.945134,  1, 0, 0, 0, 0.0114285, 0.470565, 0.881123, 0.00752639, 0.308352, 1.24243, 1.3286, 0.292749, 0.0911611, 0.208293, 0.408947, 0.371288, 1.10598, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
32,  1.72222,  0.951492,  1, 0, 0, 0, 0, 0.480131, 0.623693, 0.00752639, 0.339619, 1.20891, 1.36737, 0.177115, 0.0545631, 0.19485, 0.373462, 0.412047, 1.01894, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
33,  1.77778,  0.955484,  1, 0, 0, 0, 0, 0.403916, 0.504235, 0, 0.332409, 1.22564, 1.36344, 0.0275128, 0, 0.398172, 0.404456, 0.260742, 0.675422, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
34,  1.83333,  0.93321,  1, 0, 0, 0, 0, 0.375065, 0.495881, 0, 0.177003, 1.23083, 1.30315, 0.00737464, 0, 0.632309, 0.41484, 0.107309, 0.510617, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
35,  1.88889,  0.949182,  1, 0, 0.0539416, 0, 0, 0.356322, 0.521345, 0, 0.113586, 1.20929, 1.15376, 0.0080097, 0, 0.668623, 0.451782, 0.0495739, 0.296188, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
36,  1.94444,  0.942093,  1, 0, 0.146167, 0, 0, 0.306581, 0.550068, 0, 0, 1.19614, 1.09415, 0.0080097, 0, 0.535231, 0.397898, 0.19735, 0.473319, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
37,  2,  0.947919,  1, 0, 0.146167, 0, 0, 0.297468, 0.515161, 0, 0, 1.18513, 1.12955, 0.0080097, 0, 0.259728, 0.357961, 0.395735, 0.592101, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
38,  2.05556,  0.957773,  1, 0, 0.0922251, 0, 0, 0.202159, 0.415595, 0, 0, 1.21263, 1.30577, 0, 0, 0.136165, 0.385107, 0.49415, 0.736784, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
39,  2.11111,  0.946917,  1, 0, 0.00370159, 0, 0, 0.251174, 0.408501, 0, 0.0727604, 1.22734, 1.28709, 0.0180041, 0, 0.122306, 0.403239, 0.54624, 0.620478, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
40,  2.16667,  0.949763,  1, 0, 0.00370159, 0, 0, 0.284137, 0.430031, 0, 0.111339, 1.25393, 1.30513, 0.104874, 0, 0.249391, 0.409959, 0.420281, 0.606057, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
41,  2.22222,  0.958446,  1, 0, 0.00370159, 0, 0.0340552, 0.317202, 0.608065, 0, 0.204533, 1.25302, 1.2192, 0.229454, 0, 0.364182, 0.43006, 0.311442, 0.40523, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
42,  2.27778,  0.942607,  1, 0, 0, 0, 0.0340552, 0.317177, 0.685011, 0, 0.304684, 1.21717, 1.10049, 0.291949, 0.0301514, 0.455371, 0.43487, 0.214522, 0.294373, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
43,  2.33333,  0.942862,  1, 0, 0, 0, 0.0340552, 0.30178, 0.545945, 0, 0.287861, 1.20727, 0.964551, 0.324716, 0.0301514, 0.328286, 0.44359, 0.268067, 0.260965, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
44,  2.38889,  0.954796,  1, 0, 0, 0, 0, 0.421846, 0.586471, 0, 0.284301, 1.26974, 1.0667, 0.200135, 0.0301514, 0.345118, 0.364776, 0.338421, 0.366231, 0.0181713, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
45,  2.44444,  0.965414,  1, 0, 0, 0, 0, 0.438972, 0.805145, 0, 0.163236, 1.2859, 1.27228, 0.211878, 0, 0.332284, 0.374167, 0.273137, 0.447197, 0.0181713, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
46,  2.5,  0.95172,  1, 0, 0, 0, 0.0241379, 0.448188, 0.856124, 0, 0.141481, 1.2845, 1.3904, 0.0922408, 0, 0.446604, 0.425475, 0.315519, 0.562228, 0.0181713, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
47,  2.55556,  0.950279,  1, 0, 0, 0, 0.0241379, 0.348592, 0.674046, 0, 0.113957, 1.22357, 1.29124, 0.141366, 0.10299, 0.342405, 0.48764, 0.247843, 0.815352, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
48,  2.61111,  0.948802,  1, 0, 0.123922, 0, 0.0241379, 0.312255, 0.344667, 0, 0.062111, 1.25809, 1.24968, 0.0491254, 0.10299, 0.228499, 0.468903, 0.421537, 0.884982, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
49,  2.66667,  0.948145,  1, 0, 0.123922, 0, 0, 0.266952, 0.351298, 0, 0.062111, 1.26104, 1.21396, 0.0491254, 0.10299, 0.188708, 0.445026, 0.473324, 0.899565, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
50,  2.72222,  0.950658,  1, 0, 0.123922, 0, 0, 0.270583, 0.43286, 0, 0, 1.25229, 1.18614, 0, 0, 0.0950503, 0.402684, 0.559697, 0.746662, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
51,  2.77778,  0.946858,  1, 0, 0, 0, 0, 0.275357, 0.477836, 0, 0, 1.22181, 1.15445, 0.0379903, 0, 0.174849, 0.376252, 0.468275, 0.839288, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
52,  2.83333,  0.951703,  1, 0, 0.0101451, 0, 0, 0.32487, 0.511763, 0, 0, 1.22725, 1.17425, 0.0697793, 0.00403019, 0.210024, 0.35824, 0.42189, 0.869983, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
53,  2.88889,  0.944898,  1, 0, 0.0101451, 0, 0, 0.363855, 0.523605, 0, 0.00182676, 1.29504, 1.21172, 0.0697793, 0.0344288, 0.32094, 0.422538, 0.293688, 1.02107, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
54,  2.94444,  0.952872,  1, 0, 0.0297421, 0, 0, 0.438123, 0.534655, 0, 0.00913823, 1.34461, 1.29808, 0.0390719, 0.232931, 0.22062, 0.477938, 0.254296, 0.953759, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
55,  3,  0.943099,  1, 0, 0.0195969, 0, 0, 0.446595, 0.533322, 0, 0.00913823, 1.3607, 1.34972, 0.120563, 0.228901, 0.172513, 0.485301, 0.148899, 0.887554, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
56,  3.05556,  0.942632,  1, 0, 0.0195969, 0, 0, 0.505222, 0.538537, 0, 0.0199075, 1.32463, 1.34465, 0.157402, 0.198502, 0.202972, 0.475672, 0.255504, 0.939542, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
57,  3.11111,  0.947496,  1, 0, 0, 0, 0, 0.474517, 0.557742, 0, 0.0733254, 1.31257, 1.27397, 0.150119, 0.00213207, 0.33073, 0.431136, 0.321263, 1.03335, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
58,  3.16667,  0.9484,  1, 0, 0, 0, 0, 0.523335, 0.695283, 0, 0.143352, 1.27081, 1.21908, 0.076823, 0.110945, 0.460238, 0.43843, 0.328195, 1.06977, 0.0958926, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
59,  3.22222,  0.954577,  1, 0, 0, 0, 0.135283, 0.547512, 0.763664, 0.0354944, 0.157922, 1.39791, 1.38178, 0.14332, 0.238871, 0.417235, 0.355327, 0.337057, 0.741806, 0.525024, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
60,  3.27778,  0.952346,  1, 0, 0, 0, 0.27053, 0.643336, 0.894706, 0.0378402, 0.10649, 1.55382, 1.4, 0.18547, 0.236739, 0.289477, 0.233626, 0.404008, 0.367426, 0.992627, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
61,  3.33333,  0.955212,  1, 0, 0, 0, 0.525141, 0.708474, 1.00069, 0.136339, 0.256139, 1.71014, 1.48869, 0.156992, 0.223589, 0.154462, 0.172858, 0.451987, 0.0806043, 1.3162, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
62,  3.38889,  0.944389,  1, 0, 0, 0, 0.496994, 0.756789, 1.18468, 0.100845, 0.237922, 1.70871, 1.45059, 0.0820067, 0.121152, 0.0560906, 0.203703, 0.545759, 0.13974, 1.24167, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
63,  3.44444,  0.949516,  1, 0, 0, 0, 0.361747, 0.770763, 1.1598, 0.107008, 0.322283, 1.59399, 1.49226, 0.0398565, 0.12219, 0.0789367, 0.380796, 0.470595, 0.42589, 0.895036, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
64,  3.5,  0.9537,  1, 0, 0, 0, 0.107136, 0.690572, 0.840873, 0.0085098, 0.102607, 1.55242, 1.43929, 0.0283512, 0.0265264, 0.0228461, 0.439802, 0.595187, 0.841333, 0.558027, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
65,  3.55556,  0.95514,  1, 0, 0, 0, 0, 0.518736, 0.595492, 0.0085098, 0.12258, 1.46636, 1.3323, 0.0233279, 0.00103821, 0.0254791, 0.534507, 0.48859, 1.04639, 0.213348, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1
66,  3.61111,  0.950682,  1, 0, 0, 0, 0, 0.414145, 0.729009, 0, 0.0790793, 1.40198, 1.39424, 0.0895287, 0.0900818, 0.00263306, 0.542749, 0.386812, 1.33679, 0.0929756, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
67,  3.66667,  0.952833,  1, 0, 0, 0, 0, 0.407314, 0.785807, 0, 0.100146, 1.30284, 1.37911, 0.0895287, 0.1803, 0.0675808, 0.573132, 0.284397, 1.19231, 0.0105168, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
68,  3.72222,  0.953434,  1, 0, 0.0137358, 0, 0.00173627, 0.430127, 0.842604, 0, 0.0712254, 1.23532, 1.48035, 0.0662008, 0.1803, 0.112449, 0.538548, 0.26148, 1.14092, 0.000601055, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
69,  3.77778,  0.950888,  1, 0, 0.0137358, 0, 0.00173627, 0.397203, 0.623958, 0, 0.0210668, 1.23039, 1.43133, 0.0375684, 0.0962705, 0.207428, 0.4852, 0.267615, 0.84124, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
70,  3.83333,  0.951908,  1, 0, 0.0137358, 0, 0.00173627, 0.344091, 0.580365, 0, 0.071214, 1.27993, 1.43205, 0.0375684, 0.00605274, 0.173726, 0.510138, 0.235712, 0.854214, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
71,  3.88889,  0.947774,  1, 0, 0, 0, 0, 0.3454, 0.562594, 0, 0.0929884, 1.38564, 1.23951, 0.0375684, 0.00605274, 0.195482, 0.514554, 0.245137, 0.913279, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
72,  3.94444,  0.948084,  1, 0, 0.0509278, 0, 0, 0.42016, 0.598193, 0, 0.132679, 1.34005, 1.15648, 0, 0.0581533, 0.100503, 0.534816, 0.443487, 0.922969, 0.0277197, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
73,  4,  0.948272,  1, 0, 0.0729664, 0, 0, 0.487402, 0.676649, 0, 0.0614647, 1.26766, 1.12636, 0, 0.0734489, 0.172907, 0.511227, 0.382699, 0.88885, 0.0277197, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
74,  4.05556,  0.957048,  1, 0, 0.0871757, 0, 0, 0.477309, 0.774482, 0, 0.0396903, 1.18058, 1.1864, 0.148412, 0.10773, 0.103649, 0.530801, 0.340919, 0.954561, 0.0293295, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
75,  4.11111,  0.952346,  1, 0, 0.0362479, 0, 0.0334261, 0.398853, 0.645261, 0, 0, 1.17807, 1.1006, 0.148412, 0.0495771, 0.108041, 0.527664, 0.289046, 1.0248, 0.00160985, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
76,  4.16667,  0.958749,  1, 0, 0.0458935, 0, 0.0334261, 0.325494, 0.571188, 0, 0.0177974, 1.14284, 1.02632, 0.199431, 0.0936643, 0.0208207, 0.481307, 0.429674, 1.19391, 0.00160985, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
77,  4.22222,  0.951441,  1, 0, 0.0316842, 0, 0.0334261, 0.298018, 0.396119, 0, 0.0177974, 1.09813, 1.1237, 0.0510185, 0.215837, 0.0208207, 0.434173, 0.4315, 1.19033, 0.00792992, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
78,  4.27778,  0.954175,  1, 0, 0.0316842, 0, 0, 0.259618, 0.441616, 0, 0.0216641, 1.06992, 1.17783, 0.0510185, 0.230708, 0.0164282, 0.418821, 0.355007, 1.23244, 0.00792992, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
79,  4.33333,  0.951084,  1, 0, 0, 0, 0, 0.285008, 0.62808, 0, 0.00386675, 1.13315, 1.37865, 0, 0.209106, 0, 0.449034, 0.360404, 1.20615, 0.00792992, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
80,  4.38889,  0.949743,  1, 0, 0, 0, 0, 0.327531, 0.77028, 0, 0.00386675, 1.12082, 1.3427, 0, 0.0526514, 0, 0.361518, 0.545737, 1.2027, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
81,  4.44444,  0.956426,  1, 0, 0, 0, 0.0247207, 0.34522, 0.834605, 0, 0, 1.15653, 1.40915, 0, 0.0377806, 0, 0.363047, 0.706843, 1.26802, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
82,  4.5,  0.949316,  1, 0, 0, 0, 0.190414, 0.345708, 0.85989, 0, 0, 1.09875, 1.31902, 0, 0.158251, 0, 0.368911, 0.709558, 1.22506, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
83,  4.55556,  0.954323,  1, 0, 0, 0, 0.190414, 0.304794, 0.847187, 0, 0, 1.12856, 1.38201, 0.0404255, 0.387376, 0, 0.466507, 0.585015, 1.21524, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
84,  4.61111,  0.947929,  1, 0, 0.0436389, 0, 0.165694, 0.236615, 0.69976, 0, 0, 1.11345, 1.43084, 0.0530815, 0.444527, 0, 0.45344, 0.416272, 1.05362, 0.0481638, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0
