frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11,  0.416667,  0.955119,  1, 0.862416, 0.736535, 1.719, 0.00350456, 0.734707, 1.77617, 0, 0.435546, 0.315107, 0.123996, 0, 0.810454, 0.515703, 0, 0, 0.0985637, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0
12,  0.458333,  0.953143,  1, 0.676199, 0.522918, 1.58439, 0, 0.586758, 1.61355, 0.0959066, 0.314104, 0.222789, 0.0887583, 0, 0.707743, 0.415579, 0, 0, 0.0399423, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0
13,  0.5,  0.959029,  1, 0.523656, 0.301404, 1.48385, 0, 0.388609, 1.4541, 0.140914, 0.183063, 0.102355, 0.0222285, 0, 0.589425, 0.355298, 0, 0, 0.00247571, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
14,  0.541667,  0.959592,  1, 0.413251, 0.180181, 1.41192, 0, 0.199127, 1.32642, 0.167086, 0.123641, 0, 0, 0, 0.589682, 0.273582, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
15,  0.583333,  0.961573,  1, 0.528416, 0.285592, 1.46711, 0, 0.144544, 1.2597, 0.14092, 0.136668, 0, 0, 0, 0.552545, 0.280568, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
16,  0.625,  0.958141,  1, 0.471446, 0.21491, 1.45975, 0, 0.141338, 1.34293, 0.113209, 0.114119, 0, 0, 0, 0.536019, 0.248641, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
17,  0.666667,  0.957569,  1, 0.403095, 0.1361, 1.37721, 0, 0.159256, 1.46182, 0.125785, 0.0961013, 0, 0, 0, 0.405, 0.201869, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
18,  0.708333,  0.965386,  1, 0.287888, 0.0133765, 1.37177, 0, 0.235301, 1.73788, 0.088786, 0.138745, 0, 0, 0, 0.426362, 0.154886, 0, 0, 0.0341215, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
19,  0.75,  0.962531,  1, 0.34947, 0.0133765, 1.3953, 0, 0.29776, 1.75251, 0.116475, 0.20015, 0, 0, 0, 0.629947, 0.146448, 0, 0, 0.0547217, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
20,  0.791667,  0.958406,  1, 0.286786, 0, 1.42949, 0, 0.399847, 1.80402, 0.089799, 0.240819, 0, 0, 0, 1.00875, 0.103402, 0, 0.27634, 0.289599, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
21,  0.833333,  0.950789,  1, 0.172818, 0, 1.46987, 0, 0.485141, 1.80059, 0.0570579, 0.238503, 0.0384763, 0, 0, 1.38901, 0.117684, 0.0411085, 0.725918, 0.70045, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
22,  0.875,  0.936525,  1, 0.0346086, 0, 1.45654, 0, 0.531733, 1.81108, 0.0120729, 0.182107, 0.0710513, 0, 0, 1.61802, 0.106625, 0.0411085, 1.21235, 1.09244, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0
23,  0.916667,  0.938418,  1, 0.00366824, 0, 1.49675, 0, 0.586827, 1.80128, 0.0311539, 0.118523, 0.107457, 0, 0, 1.46348, 0.106625, 0.0411085, 1.48212, 1.14505, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0
24,  0.958333,  0.941181,  1, 0, 0, 1.31123, 0, 0.547089, 1.76187, 0.107462, 0.0848228, 0.0773656, 0, 0, 1.3412, 0.112236, 0, 1.07751, 0.816433, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0
25,  1,  0.963582,  1, 0, 0, 1.08971, 0, 0.497103, 1.75402, 0.154775, 0.0957848, 0.0495311, 0, 0, 1.28392, 0.107179, 0, 0.722109, 0.532472, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0
26,  1.04167,  0.962443,  1, 0, 0, 0.896809, 0, 0.436746, 1.73451, 0.180212, 0.0464129, 0.049374, 0, 0, 1.33526, 0.161896, 0, 0.320569, 0.441993, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0
27,  1.08333,  0.961217,  1, 0, 0, 0.932641, 0.0571429, 0.519307, 1.73823, 0.168351, 0.146872, 0.109649, 0, 0, 1.39195, 0.0984743, 0, 0.871243, 0.88101, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0
28,  1.125,  0.9461,  1, 0, 0, 1.05251, 0.162858, 0.607971, 1.68266, 0.155694, 0.243994, 0.163179, 0, 0, 1.39841, 0.0550241, 0, 1.25791, 1.28594, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0
29,  1.16667,  0.946971,  1, 0, 0, 1.08661, 0.18201, 0.65136, 1.56629, 0.129763, 0.394349, 0.223433, 0, 0, 1.48542, 0.0013753, 0, 1.67005, 1.65249, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0
30,  1.20833,  0.948481,  1, 0, 0, 1.118, 0.147774, 0.655714, 1.49366, 0.065316, 0.41896, 0.286826, 0, 0, 1.34337, 0.0893062, 0, 1.73456, 1.51371, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0
31,  1.25,  0.947717,  1, 0, 0, 1.05399, 0.0420587, 0.669625, 1.58305, 0.0306597, 0.487639, 0.351049, 0, 0, 1.21621, 0.157382, 0, 1.85897, 1.49062, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0
32,  1.29167,  0.939927,  1, 0, 0, 1.0307, 0.0229072, 0.73044, 1.72875, 0, 0.607951, 0.403058, 0, 0, 1.04868, 0.21526, 0, 1.89733, 1.53278, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0
33,  1.33333,  0.945099,  1, 0, 0, 1.01266, 0, 0.790875, 1.95756, 0, 0.691025, 0.457353, 0, 0, 1.09985, 0.127023, 0, 2.12046, 1.68787, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0
34,  1.375,  0.948741,  1, 0, 0, 0.994573, 0.00155112, 0.833988, 1.89094, 0, 0.654362, 0.57067, 0, 0, 1.11449, 0.0589474, 0, 2.21638, 1.76776, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0
35,  1.41667,  0.951211,  1, 0, 0, 0.919877, 0.00155112, 0.880416, 1.69962, 0, 0.533923, 0.706766, 0, 0, 1.1149, 0.0171606, 0, 2.37912, 1.70909, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0
36,  1.45833,  0.946045,  1, 0, 0, 0.866257, 0.00155112, 0.97784, 1.61208, 0.0185287, 0.51753, 0.755003, 0, 0, 1.04574, 0.153442, 0, 2.20948, 1.52822, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0
37,  1.5,  0.951205,  1, 0, 0, 0.885264, 0, 1.11906, 1.75488, 0.0185287, 0.532791, 0.78097, 0, 0, 1.0283, 0.304428, 0, 2.16978, 1.18794, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0
38,  1.54167,  0.954693,  1, 0, 0, 0.882796, 0, 1.23711, 2.0733, 0.0424725, 0.562706, 0.756686, 0, 0, 1.14769, 0.391149, 0, 2.11988, 0.866279, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0
39,  1.58333,  0.958092,  1, 0, 0, 0.848753, 0, 1.2989, 2.12898, 0.0780085, 0.480372, 0.805272, 0, 0, 1.17425, 0.363741, 0, 2.0364, 0.757337, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0
40,  1.625,  0.956771,  1, 0, 0, 0.810402, 0, 1.33784, 2.14999, 0.163277, 0.470732, 0.845682, 0, 0, 1.10124, 0.294958, 0, 1.97537, 0.817124, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
41,  1.66667,  0.956022,  1, 0, 0, 0.838283, 0, 1.38551, 2.1287, 0.209437, 0.527737, 0.924366, 0, 0, 0.890136, 0.245345, 0, 1.96356, 0.840504, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
42,  1.70833,  0.955043,  1, 0, 0, 0.8125, 0, 1.38548, 2.16641, 0.155373, 0.620046, 0.987575, 0, 0, 0.706468, 0.225362, 0, 2.05292, 0.758411, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
43,  1.75,  0.952324,  1, 0, 0, 0.850961, 0, 1.39661, 2.1861, 0.093097, 0.71792, 1.01483, 0, 0, 0.601054, 0.231828, 0, 2.13375, 0.616675, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
44,  1.79167,  0.954185,  1, 0, 0, 0.888907, 0, 1.37314, 2.07844, 0.022993, 0.762017, 1.01129, 0, 0, 0.545132, 0.240735, 0, 2.17912, 0.531915, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
45,  1.83333,  0.955806,  1, 0, 0, 0.969834, 0, 1.39082, 2.10375, 0.022993, 0.760739, 0.985139, 0, 0, 0.603059, 0.281739, 0, 2.16289, 0.477821, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
46,  1.875,  0.95347,  1, 0, 0, 0.98488, 0, 1.39565, 2.07479, 0.00904785, 0.78996, 1.01029, 0, 0, 0.656533, 0.278333, 0, 2.19426, 0.431544, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
47,  1.91667,  0.953044,  1, 0, 0, 0.972056, 0, 1.41649, 2.00794, 0.00904785, 0.781979, 1.02388, 0, 0, 0.735652, 0.256033, 0, 2.22717, 0.459443, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
48,  1.95833,  0.952919,  1, 0, 0, 1.06508, 0, 1.39801, 2.05068, 0.027502, 0.795402, 1.10503, 0, 0, 0.725201, 0.249663, 0, 2.1924, 0.396408, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
49,  2,  0.956218,  1, 0, 0, 1.19569, 0, 1.41571, 2.16195, 0.0777533, 0.768825, 1.12551, 0.0233667, 0, 0.655633, 0.341072, 0, 2.16228, 0.394753, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
50,  2.04167,  0.955866,  1, 0, 0, 1.32039, 0, 1.40014, 2.28405, 0.103299, 0.768801, 1.18629, 0.0709859, 0, 0.610921, 0.42397, 0, 2.06487, 0.256225, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
51,  2.08333,  0.9557,  1, 0, 0, 1.38841, 0, 1.44834, 2.19318, 0.155214, 0.822012, 1.17459, 0.116576, 0, 0.582259, 0.460777, 0, 2.11553, 0.313368, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
52,  2.125,  0.958238,  1, 0, 0, 1.41727, 0, 1.43474, 2.08121, 0.103646, 0.833929, 1.21371, 0.13222, 0, 0.695521, 0.381516, 0, 2.1418, 0.301565, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
53,  2.16667,  0.959021,  1, 0, 0, 1.45276, 0, 1.40121, 2.09815, 0.117348, 0.715399, 1.18732, 0.109407, 0, 0.772544, 0.436199, 0, 2.17339, 0.387006, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
54,  2.20833,  0.956366,  1, 0, 0, 1.43631, 0, 1.41705, 2.24108, 0.109027, 0.641517, 1.23226, 0.0784572, 0, 0.802982, 0.46268, 0, 2.09994, 0.408656, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
55,  2.25,  0.958307,  1, 0, 0, 1.4057, 0, 1.38832, 2.21857, 0.114471, 0.51651, 1.23768, 0.0394468, 0, 0.698238, 0.50883, 0, 1.9969, 0.300262, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
56,  2.29167,  0.958291,  1, 0, 0, 1.30829, 0, 1.41943, 2.1112, 0.075223, 0.55236, 1.30696, 0.0146405, 0, 0.663276, 0.390746, 0, 1.96064, 0.230499, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
57,  2.33333,  0.958985,  1, 0, 0, 1.21098, 0, 1.37361, 1.92616, 0.0302156, 0.522193, 1.32064, 0, 0, 0.628807, 0.243283, 0, 2.04042, 0.138548, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
58,  2.375,  0.960987,  1, 0, 0, 1.1435, 0, 1.45502, 1.86581, 0.0170407, 0.559543, 1.35326, 0, 0, 0.662316, 0.202497, 0, 2.08505, 0.202074, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
59,  2.41667,  0.957489,  1, 0, 0, 1.16411, 0, 1.48096, 1.92019, 0.0170407, 0.675985, 1.36134, 0.00938187, 0, 0.650169, 0.197935, 0, 2.06435, 0.165911, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
60,  2.45833,  0.959672,  1, 0, 0, 1.19343, 0, 1.52167, 2.08885, 0.105874, 0.702362, 1.31267, 0.00938187, 0, 0.696545, 0.243963, 0, 1.96951, 0.206679, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
61,  2.5,  0.947707,  1, 0, 0, 1.24942, 0, 1.54593, 2.25009, 0.246359, 0.730957, 1.22736, 0.00938187, 0, 0.690396, 0.21757, 0, 1.85899, 0.344619, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
62,  2.54167,  0.946233,  1, 0, 0, 1.27589, 0, 1.57018, 2.26114, 0.374688, 0.599001, 1.15129, 0, 0, 0.571292, 0.192995, 0, 1.83068, 0.515695, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
63,  2.58333,  0.944687,  1, 0, 0, 1.32513, 0, 1.58259, 2.05967, 0.419158, 0.591689, 1.13184, 0, 0, 0.390056, 0.149467, 0, 1.80179, 0.551828, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
64,  2.625,  0.94457,  1, 0, 0, 1.28746, 0, 1.54645, 1.99006, 0.413568, 0.660528, 1.18077, 0, 0, 0.387033, 0.0730847, 0, 1.84638, 0.445658, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
65,  2.66667,  0.942666,  1, 0, 0, 1.33131, 0, 1.56089, 2.06778, 0.423156, 0.745848, 1.20331, 0, 0, 0.527939, 0.0418505, 0, 1.80834, 0.363204, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
66,  2.70833,  0.945066,  1, 0, 0, 1.34114, 0, 1.57133, 2.16694, 0.407185, 0.821557, 1.23129, 0, 0, 0.560218, 0, 0, 1.78725, 0.27238, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
67,  2.75,  0.941385,  1, 0, 0, 1.35197, 0, 1.56851, 2.27477, 0.424115, 0.854996, 1.26994, 0, 0, 0.490415, 0, 0, 1.72514, 0.22408, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
68,  2.79167,  0.942869,  1, 0, 0, 1.27346, 0, 1.52825, 2.3464, 0.473911, 0.796597, 1.30393, 0, 0, 0.432085, 0.0932753, 0, 1.73898, 0.212728, 0.414589, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
69,  2.83333,  0.935566,  1, 0, 0, 1.21632, 0, 1.4114, 2.22377, 0.476857, 0.77097, 1.32952, 0, 0, 0.420831, 0.273622, 0, 1.70813, 0.330366, 1.11035, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1
70,  2.875,  0.914095,  1, 0, 0, 1.04348, 0, 1.23443, 1.88203, 0.325033, 0.642223, 1.33569, 0, 0, 0.332641, 0.273622, 0, 1.68853, 0.576955, 1.86811, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1
71,  2.91667,  0.904418,  1, 0, 0, 0.876635, 0, 1.18215, 1.79221, 0.137319, 0.704435, 1.42255, 0, 0, 0.224563, 0.180346, 0, 1.63989, 0.632553, 2.22066, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1
72,  2.95833,  0.912349,  1, 0, 0, 0.757588, 0, 1.21556, 1.69165, 0, 0.689717, 1.44432, 0, 0, 0.21519, 0.152842, 0.0964253, 2.09844, 0.717863, 2.36719, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1
73,  3,  0.924735,  1, 0, 0, 0.812954, 0, 1.33672, 1.76399, 0, 0.793987, 1.47532, 0.0362188, 0, 0.379533, 0.152842, 0.208562, 2.55072, 0.724265, 2.37885, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
74,  3.04167,  0.921556,  1, 0, 0, 0.907169, 0, 1.43412, 1.52553, 0.00359927, 0.820774, 1.45368, 0.0362188, 0, 0.296235, 0.194002, 0.233791, 2.97847, 0.94247, 2.3581, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
75,  3.08333,  0.903414,  1, 0, 0, 0.990279, 0, 1.54461, 1.58997, 0.00359927, 0.909824, 1.53087, 0.0362188, 0, 0.210792, 0.04116, 0.137366, 2.98144, 0.965204, 2.1886, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
76,  3.125,  0.870852,  1, 0, 0, 0.961388, 0, 1.64426, 1.81573, 0.00359927, 0.855858, 1.60804, 0.0221252, 0, 0.144225, 0.04116, 0.0619792, 3.04824, 1.1811, 2.06414, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
77,  3.16667,  0.877518,  1, 0, 0, 0.961995, 0, 1.68536, 1.95732, 0, 0.892403, 1.64206, 0.0221252, 0, 0.251289, 0, 0.0441914, 3.23765, 1.42036, 1.96708, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
78,  3.20833,  0.877064,  1, 0, 0, 0.94799, 0, 1.68225, 2.02855, 0, 0.87543, 1.6989, 0.0221252, 0, 0.48318, 0, 0.144798, 3.24542, 1.75246, 1.96168, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
79,  3.25,  0.903513,  1, 0, 0, 1.04075, 0, 1.67644, 1.96624, 0, 0.865366, 1.68158, 0, 0, 0.563718, 0, 0.232444, 3.13839, 1.60702, 1.99461, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
80,  3.29167,  0.894249,  1, 0, 0, 1.05865, 0, 1.63539, 1.88324, 0, 0.622096, 1.62767, 0, 0, 0.5389, 0.0936022, 0.361427, 2.73632, 1.52045, 1.99315, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
81,  3.33333,  0.885812,  1, 0, 0, 0.999048, 0, 1.61258, 1.95867, 0, 0.417614, 1.49546, 0, 0, 0.312233, 0.0936022, 0.260821, 2.77752, 1.63727, 1.94831, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
82,  3.375,  0.872763,  1, 0, 0, 0.94964, 0, 1.58901, 2.03775, 0, 0.3008, 1.35486, 0, 0, 0.0874701, 0.147572, 0.142445, 2.91499, 1.98229, 1.80304, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
83,  3.41667,  0.851282,  1, 0, 0, 0.816945, 0, 1.67213, 2.40187, 0, 0.216559, 1.26703, 0, 0, 0.00522398, 0.199209, 0.0600632, 3.15684, 1.95136, 1.70302, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1
84,  3.45833,  0.851535,  1, 0, 0, 0.705715, 0, 1.76578, 2.49021, 0.0161671, 0.111849, 1.34848, 0, 0, 0, 0.321302, 0.186582, 3.17686, 1.2212, 1.65212, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1
85,  3.5,  0.845313,  1, 0, 0, 0.480487, 0, 1.89423, 2.52326, 0.0161671, 0, 1.50818, 0.0322035, 0, 0, 0.267332, 0.423462, 3.29201, 0.744103, 1.75039, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
86,  3.54167,  0.815742,  1, 0, 0, 0.31127, 0, 2.0168, 2.47218, 0.0161671, 0, 1.78476, 0.0322035, 0, 0, 0.176948, 0.510885, 3.06996, 0.544487, 1.89524, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
87,  3.58333,  0.827475,  1, 0, 0, 0.336478, 0, 2.13292, 2.56258, 0, 0, 1.80026, 0.125996, 0.601571, 0.0684451, 0.0548546, 0.417073, 2.97906, 0.848685, 2.10163, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
