frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
29,  1.75,  0.973932,  1, 0, 0, 0, 0.00288963, 1.35744, 0.959154, 1.0662, 0.245841, 0.517169, 1.40595, 0.215042, 0.425234, 0.00561517, 0, 1.31637, 1.22178, 0.550497, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1
30,  1.8125,  0.973395,  1, 0.0996558, 0, 0, 0.00288963, 1.17647, 1.0375, 0.918144, 0.117424, 0.316225, 0.925404, 0.100337, 0.295718, 0.00561517, 0, 1.26256, 1.50487, 0.476373, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1
31,  1.875,  0.970124,  1, 0.175415, 0, 0, 0.00288963, 1.04382, 0.99016, 0.674206, 0.0874345, 0.181606, 0.571598, 0.055708, 0.3948, 0.00561517, 0, 1.02293, 1.75494, 0.506135, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1
32,  1.9375,  0.974192,  1, 0.317349, 0, 0.0704998, 0, 0.7956, 0.7201, 0.448898, 0.0225984, 0.0799357, 0.276778, 0.055708, 0.330155, 0, 0, 0.955357, 2.01435, 0.529446, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1
33,  2,  0.97641,  1, 0.253157, 0, 0.114889, 0.0328665, 0.600769, 0.442243, 0.216601, 0, 0.0116368, 0.188792, 0.0434627, 0.58423, 0, 0.0435962, 0.592408, 2.26605, 0.581511, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1
34,  2.0625,  0.975482,  1, 0.177397, 0, 0.133924, 0.0985827, 0.45252, 0.413956, 0.149667, 0, 0, 0.23405, 0.00523294, 0.711839, 0, 0.0524027, 0.352448, 2.62218, 0.601001, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1
35,  2.125,  0.970651,  1, 0.035463, 0, 0.0634238, 0.104611, 0.360639, 0.437842, 0.0944845, 0, 0, 0.388939, 0.00523294, 0.990686, 0, 0.18133, 0.0424211, 2.80591, 0.586811, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1
36,  2.1875,  0.97568,  1, 0.0720403, 0, 0.0190343, 0.184051, 0.35006, 0.339042, 0.117714, 0, 0, 0.546716, 0.11295, 1.09776, 0, 0.252978, 0, 2.86202, 0.595302, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1
37,  2.25,  0.972396,  1, 0.133785, 0, 0, 0.215661, 0.377746, 0.254368, 0.0906818, 0, 0, 0.556864, 0.212031, 1.11107, 0, 0.353413, 0, 2.69577, 0.579924, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1
38,  2.3125,  0.972284,  1, 0.152963, 0, 0.000500237, 0.351368, 0.443945, 0.307693, 0.132873, 0, 0.0136349, 0.547663, 0.228088, 1.11822, 0.00761442, 0.392217, 0, 2.70464, 0.605537, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1
39,  2.375,  0.973509,  1, 0.0809229, 0, 0.000500237, 0.406546, 0.488146, 0.449299, 0.217149, 0.0481872, 0.0136349, 0.66021, 0.197471, 1.25507, 0.0861979, 0.490176, 0, 2.78131, 0.553423, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1
40,  2.4375,  0.975182,  1, 0.0191777, 0, 0.0636999, 0.309219, 0.457788, 0.457872, 0.225592, 0.0481872, 0.0136349, 0.766293, 0.173113, 1.49385, 0.11697, 0.569176, 0, 2.95511, 0.556907, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1
41,  2.5,  0.976057,  1, 0, 0, 0.0631997, 0.192265, 0.436117, 0.404661, 0.162758, 0.0856586, 0, 0.789428, 0.209204, 1.61967, 0.116496, 0.580662, 0, 3.13428, 0.560456, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1
42,  2.5625,  0.972553,  1, 0, 0, 0.0631997, 0.135842, 0.438044, 0.393893, 0.0733126, 0.0374715, 0.0104886, 0.750763, 0.26525, 1.5998, 0.0379125, 0.569541, 0, 3.03743, 0.550082, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1
43,  2.625,  0.974025,  1, 0.015229, 0, 0, 0.262982, 0.423575, 0.420316, 0.0973539, 0.0993332, 0.0104886, 0.824877, 0.240263, 1.47077, 0.0071403, 0.563833, 0, 2.9489, 0.51827, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1
44,  2.6875,  0.974574,  1, 0.015229, 0, 0, 0.352887, 0.468277, 0.502963, 0.120351, 0.0618617, 0.0736561, 0.891081, 0.238631, 1.34701, 0, 0.553947, 0, 2.91556, 0.418974, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1
45,  2.75,  0.97431,  1, 0.0589587, 0, 0.0301748, 0.349697, 0.493565, 0.479656, 0.130534, 0.0618617, 0.108804, 0.980955, 0.105484, 1.26117, 0.00934412, 0.523225, 0, 2.92632, 0.406602, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1
46,  2.8125,  0.975914,  1, 0.0437297, 0, 0.0301748, 0.329417, 0.574167, 0.562528, 0.117437, 0, 0.206352, 0.96425, 0.104579, 1.1843, 0.0252229, 0.510407, 0, 2.92628, 0.407427, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1
47,  2.875,  0.97288,  1, 0.138041, 0, 0.183577, 0.460863, 0.646933, 0.701893, 0.152235, 0.0570492, 0.208812, 0.932817, 0.0949115, 1.11613, 0.0252229, 0.449277, 0, 2.72428, 0.43803, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1
48,  2.9375,  0.973622,  1, 0.18014, 0, 0.208133, 0.359201, 0.696162, 0.947941, 0.232247, 0.0765937, 0.244127, 0.757265, 0.0949115, 0.919592, 0.0158788, 0.316582, 0, 2.6612, 0.452663, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1
49,  3,  0.974718,  1, 0.272484, 0, 0.421465, 0.269855, 0.63105, 1.07495, 0.25751, 0.15951, 0.298576, 0.751428, 0.040848, 0.829585, 0, 0.146866, 0, 2.51964, 1.05777, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1
50,  3.0625,  0.965005,  1, 0.302039, 0, 0.364668, 0.0296619, 0.426528, 0.785743, 0.1954, 0.124635, 0.372061, 0.835115, 0, 0.761294, 0.0201022, 0.0386634, 0.0654243, 2.58477, 1.76861, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1
51,  3.125,  0.954664,  1, 0.331565, 0, 0.380934, 0.0234537, 0.295438, 0.416433, 0.111277, 0.148758, 0.445193, 0.969879, 0, 0.74632, 0.0201022, 0, 0.156746, 2.60113, 2.42077, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1
52,  3.1875,  0.959879,  1, 0.32898, 0, 0.252814, 0.00593803, 0.283442, 0.472687, 0.0953658, 0.0658417, 0.4063, 0.993814, 0, 0.647763, 0.0780697, 0, 0.156746, 2.65824, 2.33699, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1
53,  3.25,  0.970303,  1, 0.205113, 0, 0.218197, 0, 0.381291, 0.6933, 0.2329, 0.0751747, 0.345874, 0.865293, 0.0157953, 0.592985, 0.115245, 0, 0.091322, 2.60859, 1.97796, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1
54,  3.3125,  0.976883,  1, 0.158184, 0, 0.197114, 0, 0.612215, 1.19034, 0.301013, 0.0693207, 0.318862, 0.721061, 0.0157953, 0.554614, 0.115245, 0, 0.0367187, 2.68166, 1.49379, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1
55,  3.375,  0.977406,  1, 0.162556, 0, 0.258432, 0.0746435, 0.795224, 1.24342, 0.368573, 0.140234, 0.294113, 0.593689, 0.0229772, 0.48282, 0.0572779, 0, 0.13815, 2.71712, 1.11007, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1
56,  3.4375,  0.97847,  1, 0.169478, 0, 0.224161, 0.0763046, 0.977548, 1.23231, 0.340498, 0.16626, 0.346016, 0.497656, 0.0289794, 0.50705, 0, 0, 0.36598, 2.88217, 0.841974, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1
57,  3.5,  0.978757,  1, 0.162251, 0, 0.200047, 0.121565, 1.07059, 1.02541, 0.425678, 0.218808, 0.35246, 0.57763, 0.134594, 0.588917, 0, 0, 0.546911, 2.56521, 0.687812, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1
58,  3.5625,  0.978515,  1, 0.12872, 0, 0.0535163, 0.149459, 1.09593, 0.797685, 0.419961, 0.191754, 0.372565, 0.605483, 0.323947, 0.762092, 0, 0, 0.564936, 2.29469, 0.507139, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1
59,  3.625,  0.978603,  1, 0.198361, 0, 0.0257998, 0.154039, 1.1503, 0.738646, 0.449203, 0.162468, 0.360225, 0.637447, 0.45064, 0.734578, 0, 0, 0.463707, 1.99489, 0.36457, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1
60,  3.6875,  0.979325,  1, 0.231791, 0, 0, 0.108779, 1.10358, 0.542487, 0.363793, 0.0721066, 0.341146, 0.51678, 0.545819, 0.700502, 0, 0, 0.443337, 1.99018, 0.291584, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1
61,  3.75,  0.978038,  1, 0.250459, 0, 0, 0.0164234, 1.10739, 0.48556, 0.418067, 0.0323592, 0.349668, 0.557043, 0.497111, 0.661027, 0, 0, 0.551334, 2.13919, 0.281546, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1
62,  3.8125,  0.976773,  1, 0.246146, 0, 0, 0.0324714, 1.02241, 0.502361, 0.38234, 0.0628412, 0.342388, 0.601583, 0.45588, 0.679417, 0, 0, 0.629745, 2.13347, 0.226897, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1
63,  3.875,  0.977065,  1, 0.214421, 0, 0, 0.0716425, 1.02348, 0.704038, 0.389291, 0.0628412, 0.414629, 0.715122, 0.320792, 0.706847, 0, 0, 0.683981, 2.20864, 0.227496, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1
64,  3.9375,  0.97725,  1, 0.215787, 0, 0, 0.114295, 0.972952, 0.793326, 0.307145, 0.0587292, 0.461996, 0.660252, 0.172966, 0.712614, 0, 0, 0.68563, 1.95413, 0.233165, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1
65,  4,  0.978433,  1, 0.282086, 0, 0, 0.137135, 0.985495, 0.907977, 0.29513, 0, 0.510663, 0.588713, 0.149896, 0.724118, 0, 0, 0.661901, 1.84332, 0.308371, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1
66,  4.0625,  0.976426,  1, 0.319728, 0, 0.0496681, 0.0979637, 1.00982, 0.957178, 0.308889, 0.0203137, 0.479348, 0.634653, 0.085501, 0.769049, 0, 0, 0.588617, 1.76408, 0.329748, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1
67,  4.125,  0.977914,  1, 0.427889, 0, 0.0496681, 0.107542, 1.06734, 0.879223, 0.285638, 0.0827987, 0.48632, 0.593683, 0.181215, 0.772494, 0, 0, 0.504953, 1.74007, 0.315198, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1
68,  4.1875,  0.976778,  1, 0.389466, 0, 0.0496681, 0.0826415, 1.0922, 0.764447, 0.292164, 0.190101, 0.525289, 0.600234, 0.212833, 0.72899, 0, 0, 0.561656, 1.73327, 0.328427, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1
69,  4.25,  0.979777,  1, 0.387167, 0, 0, 0.0826415, 1.10873, 0.602322, 0.248842, 0.255744, 0.60006, 0.599538, 0.211521, 0.59134, 0, 0, 0.632137, 1.47392, 0.312602, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1
70,  4.3125,  0.976705,  1, 0.252309, 0, 0, 0.0202282, 1.11176, 0.521717, 0.20357, 0.285708, 0.585853, 0.644263, 0.140662, 0.691188, 0, 0, 0.647419, 1.32151, 0.31174, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
71,  4.375,  0.975381,  1, 0.323668, 0, 0, 0, 1.12295, 0.461234, 0.141618, 0.202273, 0.553089, 0.680968, 0.0248548, 0.611946, 0, 0, 0.643801, 1.22307, 0.19711, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
72,  4.4375,  0.975653,  1, 0.32095, 0, 0, 0, 1.00244, 0.39705, 0.0757405, 0.116316, 0.414866, 0.548418, 0.0248548, 0.718096, 0, 0, 0.748759, 1.23313, 0.111605, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
73,  4.5,  0.975388,  1, 0.367703, 0, 0, 0, 0.960114, 0.631449, 0.121272, 0.0238672, 0.418119, 0.534304, 0.0310984, 0.448161, 0, 0, 1.04461, 1.30804, 0.0687235, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
74,  4.5625,  0.972971,  1, 0.196217, 0, 0, 0, 0.865038, 0.61927, 0.153065, 0, 0.474041, 0.542303, 0.0310984, 0.324297, 0, 0, 1.1189, 1.20103, 0.105368, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
75,  4.625,  0.973052,  1, 0.17035, 0, 0, 0, 0.897668, 0.640994, 0.149539, 0.00600539, 0.599933, 0.642967, 0.0310984, 0.0889208, 0, 0, 1.20483, 1.13398, 0.126062, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
76,  4.6875,  0.974014,  1, 0.107362, 0, 0, 0, 0.910758, 0.580185, 0.123568, 0.00600539, 0.649608, 0.772253, 0, 0.0199373, 0, 0, 1.2408, 1.07525, 0.140287, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
77,  4.75,  0.967114,  1, 0.130949, 0, 0, 0, 0.956435, 0.716092, 0.052201, 0.00600539, 0.670572, 0.745865, 0, 0.112645, 0, 0, 1.31084, 0.887058, 0.120994, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
78,  4.8125,  0.969489,  1, 0.242667, 0, 0, 0, 0.817906, 0.765895, 0.203251, 0, 0.555292, 0.759358, 0, 0.0927081, 0, 0, 1.02102, 0.601084, 0.290273, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
79,  4.875,  0.959674,  1, 0.281068, 0, 0.0839333, 0, 0.610897, 0.655925, 0.225046, 0, 0.479452, 0.624948, 0, 0.0927081, 0, 0.0287133, 0.528478, 0.223751, 0.833652, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1
80,  4.9375,  0.945522,  1, 0.298073, 0, 0.0839333, 0, 0.387522, 0.620345, 0.285158, 0, 0.353448, 0.630555, 0, 0, 0.0139017, 0.107362, 0.149775, 0.0519922, 1.2942, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1
81,  5,  0.939375,  1, 0.230049, 0, 0.0839333, 0, 0.337571, 0.507367, 0.272391, 0, 0.341039, 0.544638, 0, 0, 0.0139017, 0.146413, 0, 0.0387609, 1.53723, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1
82,  5.0625,  0.942124,  1, 0.272926, 0, 0, 0, 0.349572, 0.551838, 0.307506, 0, 0.317577, 0.4613, 0.0614777, 0, 0.0269364, 0.124792, 0, 0.213436, 1.31367, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1
83,  5.125,  0.949695,  1, 0.344385, 0, 0, 0, 0.378917, 0.67343, 0.291212, 0, 0.316732, 0.462137, 0.149797, 0.0376099, 0.0310942, 0.0729847, 0, 0.392342, 1.19436, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1
