frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
14,  0.8125,  0.936605,  1, 0.424897, 0, 0, 0, 0.347961, 0.604822, 0.0712931, 0, 0.462426, 0.259496, 0, 0, 0, 0, 0.697658, 0.708468, 0.28057, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
15,  0.875,  0.936062,  1, 0.441281, 0, 0, 0, 0.316731, 0.500255, 0.095902, 0, 0.467068, 0.142569, 0, 0, 0, 0, 0.699083, 0.80695, 0.279613, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
16,  0.9375,  0.932439,  1, 0.427654, 0, 0, 0, 0.298048, 0.289145, 0.100768, 0, 0.402018, 0.0483913, 0, 0, 0, 0, 0.575317, 0.867729, 0.219615, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
17,  1,  0.943967,  1, 0.422423, 0, 0, 0, 0.180762, 0.10359, 0.0516782, 0, 0.214044, 0.0427498, 0, 0, 0, 0, 0.418532, 0.604165, 0.207863, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
18,  1.0625,  0.950347,  1, 0.561982, 0, 0, 0, 0.105987, 0, 0.0101527, 0, 0.077535, 0, 0, 0.110211, 0, 0, 0.237999, 0.638119, 0.193064, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
19,  1.125,  0.948818,  1, 0.774702, 0.0620818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.252118, 0, 0, 0.101096, 0.700787, 0.201294, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
20,  1.1875,  0.957646,  1, 0.849788, 0.0620818, 0, 0, 0.115297, 0.0234167, 0, 0, 0.0459398, 0.01602, 0, 0.252118, 0, 0, 0.204946, 0.695357, 0.204149, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
21,  1.25,  0.936001,  1, 0.681812, 0.0620818, 0, 0, 0.266915, 0.118234, 0.0392596, 0, 0.0563506, 0.01602, 0, 0.141907, 0, 0, 0.326772, 0.632739, 0.215537, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
22,  1.3125,  0.943052,  1, 0.590486, 0, 0, 0, 0.356971, 0.219097, 0.0392596, 0, 0.08263, 0.01602, 0, 0.0206212, 0, 0, 0.352471, 0.386247, 0.230194, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
23,  1.375,  0.950442,  1, 0.501278, 0, 0, 0, 0.245138, 0.195681, 0.0392596, 0, 0.058534, 0, 0, 0.0218543, 0, 0, 0.243219, 0.211816, 0.240963, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
24,  1.4375,  0.952117,  1, 0.547648, 0, 0, 0, 0.102386, 0.100863, 0, 0, 0.0565509, 0, 0, 0.0700135, 0, 0, 0.26459, 0.0632694, 0.254044, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
25,  1.5,  0.95106,  1, 0.528775, 0, 0, 0, 0.0736441, 0, 0, 0, 0.0906528, 0, 0, 0.0493923, 0, 0, 0.517285, 0.204915, 0.27814, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
26,  1.5625,  0.934438,  1, 0.485304, 0, 0, 0, 0.110834, 0, 0, 0, 0.170054, 0, 0, 0.0481592, 0, 0, 0.777491, 0.460938, 0.342342, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
27,  1.625,  0.932713,  1, 0.549704, 0, 0, 0, 0.110381, 0, 0, 0, 0.211653, 0, 0, 0, 0, 0, 0.938839, 0.751527, 0.320105, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
28,  1.6875,  0.933563,  1, 0.529431, 0, 0, 0, 0.0944802, 0, 0, 0, 0.196295, 0, 0, 0.0440185, 0, 0, 0.913816, 0.92625, 0.310685, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
29,  1.75,  0.938403,  1, 0.605869, 0, 0, 0.0114332, 0.0549596, 0.00443009, 0, 0, 0.09505, 0, 0, 0.193, 0, 0, 0.666973, 0.83653, 0.298593, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
30,  1.8125,  0.943565,  1, 0.620678, 0, 0, 0.0114332, 0.046546, 0.00443009, 0, 0, 0.0450239, 0, 0, 0.198385, 0, 0, 0.362427, 0.679628, 0.289031, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
31,  1.875,  0.945658,  1, 0.764829, 0, 0, 0.0114332, 0.00113318, 0.00443009, 0, 0, 0, 0, 0, 0.261704, 0, 0, 0.109056, 0.29999, 0.261658, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
32,  1.9375,  0.949524,  1, 0.8408, 0, 0, 0, 0.035057, 0, 0, 0, 0, 0, 0, 0.18662, 0, 0, 0, 0.173215, 0.262786, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
33,  2,  0.949509,  1, 0.857084, 0, 0, 0, 0.035057, 0, 0, 0, 0, 0, 0, 0.181234, 0, 0, 0, 0.0859145, 0.309445, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
34,  2.0625,  0.94779,  1, 0.732409, 0, 0, 0, 0.0587643, 0, 0, 0, 0, 0, 0, 0.0738973, 0, 0, 0.0758108, 0.14743, 0.391329, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
35,  2.125,  0.949694,  1, 0.636428, 0, 0, 0, 0.0418246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.34852, 0.283729, 0.345318, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
36,  2.1875,  0.940419,  1, 0.614145, 0, 0, 0, 0.065538, 0.0347401, 0, 0, 0.0709234, 0, 0, 0, 0, 0, 0.731813, 0.505463, 0.313796, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
37,  2.25,  0.936772,  1, 0.589014, 0, 0, 0, 0.106474, 0.123649, 0, 0, 0.180123, 0, 0, 0, 0, 0, 0.975832, 0.773668, 0.249432, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
38,  2.3125,  0.931176,  1, 0.563548, 0, 0, 0, 0.200425, 0.161134, 0, 0, 0.307838, 0, 0, 0, 0, 0, 0.983038, 0.937781, 0.215506, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
39,  2.375,  0.947322,  1, 0.427898, 0, 0, 0, 0.294819, 0.174023, 0, 0, 0.378367, 0, 0, 0, 0, 0, 0.779861, 0.974458, 0.263513, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
40,  2.4375,  0.946511,  1, 0.373459, 0, 0, 0, 0.360259, 0.263473, 0, 0, 0.311107, 0.175793, 0.0635466, 0.322519, 0, 0.105184, 0.460032, 0.818638, 0.258585, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0
41,  2.5,  0.964729,  1, 0.321386, 0, 0, 0, 0.349923, 0.387788, 0, 0, 0.227568, 0.353439, 0.0676336, 0.769155, 0.0141538, 0.232037, 0.180116, 0.574403, 0.286657, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0
42,  2.5625,  0.96583,  1, 0.371576, 0, 0, 0, 0.387083, 0.617031, 0, 0, 0.156151, 0.454578, 0.117367, 1.09395, 0.0141538, 0.338991, 0, 0.391486, 0.237978, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0
43,  2.625,  0.964182,  1, 0.330505, 0, 0, 0, 0.415026, 0.499128, 0, 0, 0.211546, 0.337451, 0.101675, 1.0902, 0.017383, 0.326713, 0, 0.248698, 0.210821, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0
44,  2.6875,  0.962484,  1, 0.366736, 0, 0, 0, 0.507354, 0.366862, 0, 0, 0.239034, 0.30144, 0.125282, 0.967531, 0.1231, 0.269753, 0, 0.34623, 0.162143, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0
45,  2.75,  0.964694,  1, 0.332752, 0, 0, 0, 0.557873, 0.253034, 0, 0, 0.204619, 0.369372, 0.075549, 0.932582, 0.209916, 0.207027, 0, 0.281178, 0.13884, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0
46,  2.8125,  0.96556,  1, 0.376876, 0, 0, 0, 0.594123, 0.506228, 0, 0, 0.218982, 0.453793, 0.0276939, 0.819944, 0.229816, 0.18751, 0, 0.353302, 0.130671, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0
47,  2.875,  0.966102,  1, 0.397574, 0, 0, 0, 0.606012, 0.71635, 0, 0, 0.269408, 0.476797, 0, 0.756869, 0.109945, 0.180488, 0.0134829, 0.416632, 0.104361, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0
48,  2.9375,  0.963656,  1, 0.38669, 0.0312219, 0, 0, 0.573534, 0.689993, 0, 0, 0.321489, 0.379338, 0, 0.705693, 0.0267171, 0.13626, 0.0162952, 0.452957, 0.125242, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0
49,  3,  0.966103,  1, 0.292005, 0.0312219, 0, 0, 0.571088, 0.466583, 0, 0, 0.348895, 0.346359, 0, 0.650181, 0.00358794, 0.0628703, 0.0341944, 0.513079, 0.105983, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0
50,  3.0625,  0.964231,  1, 0.155098, 0.0312219, 0, 0, 0.632533, 0.384101, 0, 0, 0.397812, 0.304908, 0, 0.463942, 0.00358794, 0.00850383, 0.0849508, 0.491787, 0.142133, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0
51,  3.125,  0.962496,  1, 0.116206, 0, 0, 0, 0.692444, 0.394449, 0, 0, 0.523579, 0.269061, 0, 0.389391, 0, 0.00850383, 0.250853, 0.613868, 0.11213, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0
52,  3.1875,  0.957015,  1, 0.193292, 0.0170053, 0, 0, 0.771692, 0.52193, 0, 0, 0.689542, 0.179661, 0, 0.317356, 0, 0.00850383, 0.560896, 0.68593, 0.0993346, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
53,  3.25,  0.960135,  1, 0.255134, 0.0170053, 0, 0, 0.801409, 0.586028, 0.0115074, 0, 0.880533, 0.19318, 0, 0.242703, 0, 0, 0.91374, 0.656811, 0.0720563, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
54,  3.3125,  0.942553,  1, 0.21163, 0.0170053, 0, 0, 0.88571, 0.654696, 0.0254411, 0, 1.05907, 0.356968, 0, 0.07858, 0, 0, 1.1315, 0.651088, 0.0375306, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
55,  3.375,  0.947172,  1, 0.110146, 0, 0, 0, 0.950837, 0.578916, 0.0792081, 0.0167829, 1.16006, 0.468089, 0, 0, 0, 0, 1.33466, 0.624905, 0.0726755, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
56,  3.4375,  0.949055,  1, 0.0409775, 0, 0, 0, 1.0331, 0.522185, 0.120683, 0.0167829, 1.22462, 0.530655, 0, 0, 0, 0, 1.45695, 0.633194, 0.0825761, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
57,  3.5,  0.947196,  1, 0.0185088, 0, 0, 0, 1.06661, 0.48466, 0.120316, 0.0167829, 1.2337, 0.39696, 0, 0, 0, 0, 1.61109, 0.770255, 0.109889, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
58,  3.5625,  0.949001,  1, 0.0301612, 0, 0, 0, 1.08494, 0.587067, 0.0665485, 0, 1.23629, 0.351391, 0, 0, 0, 0, 1.50643, 0.789783, 0.0866546, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
59,  3.625,  0.9384,  1, 0.0116524, 0, 0, 0, 1.03381, 0.594465, 0.0135665, 0, 1.19783, 0.272389, 0, 0, 0, 0, 1.38154, 0.802536, 0.0722705, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
60,  3.6875,  0.938539,  1, 0.065454, 0, 0, 0, 0.951077, 0.668364, 0, 0, 1.09535, 0.28001, 0, 0, 0, 0, 1.17233, 0.653399, 0.0870856, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
61,  3.75,  0.939261,  1, 0.228743, 0, 0, 0, 0.868021, 0.634945, 0, 0, 0.997315, 0.263146, 0, 0, 0, 0, 1.07119, 0.73817, 0.0578898, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
62,  3.8125,  0.940818,  1, 0.364559, 0, 0, 0, 0.761556, 0.641814, 0, 0, 0.875669, 0.220446, 0, 0, 0, 0, 1.00817, 0.66934, 0.049384, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
63,  3.875,  0.934809,  1, 0.310757, 0, 0, 0, 0.789648, 0.762843, 0, 0, 0.886448, 0.252996, 0, 0, 0, 0, 1.00155, 0.632489, 0.0220376, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
64,  3.9375,  0.947493,  1, 0.201154, 0, 0, 0, 0.783318, 0.845165, 0, 0, 0.829827, 0.252038, 0, 0, 0, 0, 1.09638, 0.502319, 0.0250749, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
65,  4,  0.944934,  1, 0.0862996, 0, 0.185108, 0, 0.815261, 0.846436, 0.00222462, 0, 0.855634, 0.332849, 0, 0, 0, 0, 1.18133, 0.556149, 0.294988, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
66,  4.0625,  0.938115,  1, 0.190884, 0, 0.296806, 0, 0.767168, 0.613197, 0.00866361, 0, 0.883473, 0.365408, 0, 0, 0, 0, 1.25949, 0.507599, 0.958038, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1
67,  4.125,  0.923085,  1, 0.171801, 0, 0.299217, 0, 0.76787, 0.637888, 0.0634349, 0, 0.939145, 0.469537, 0, 0, 0, 0, 1.17352, 0.454616, 1.4435, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1
68,  4.1875,  0.910527,  1, 0.150839, 0, 0.114109, 0, 0.781501, 0.719847, 0.0900425, 0, 0.946627, 0.354034, 0, 0, 0, 0, 1.05041, 0.398838, 1.52461, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1
69,  4.25,  0.931487,  1, 0.0817987, 0, 0.0323047, 0, 0.805659, 0.895562, 0.104233, 0, 0.899986, 0.412398, 0, 0, 0, 0, 0.950826, 0.468336, 1.11067, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1
70,  4.3125,  0.939144,  1, 0.0592811, 0, 0.0298942, 0, 0.817716, 0.817632, 0.052813, 0, 0.84593, 0.341057, 0, 0, 0, 0, 0.928153, 0.521117, 0.76105, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1
71,  4.375,  0.948728,  1, 0.214465, 0, 0.0298942, 0, 0.781013, 0.832366, 0.0239808, 0, 0.768875, 0.412302, 0, 0, 0, 0, 0.91563, 0.588238, 0.488761, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1
72,  4.4375,  0.945146,  1, 0.24425, 0, 0, 0, 0.709056, 0.819756, 0.00335162, 0, 0.734711, 0.37145, 0, 0, 0, 0, 0.889692, 0.478335, 0.301962, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1
73,  4.5,  0.944664,  1, 0.309292, 0, 0, 0, 0.644407, 0.794571, 0, 0, 0.749497, 0.429885, 0, 0, 0, 0, 0.945674, 0.48174, 0.239315, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
74,  4.5625,  0.943842,  1, 0.17424, 0, 0, 0, 0.606432, 0.718688, 0, 0, 0.77981, 0.559095, 0, 0, 0, 0, 0.88592, 0.356487, 0.196119, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
75,  4.625,  0.949966,  1, 0.112329, 0, 0, 0, 0.610427, 0.701791, 0, 0, 0.761773, 0.559328, 0, 0, 0, 0, 0.863138, 0.323176, 0.12658, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
76,  4.6875,  0.951893,  1, 0.14429, 0, 0, 0, 0.551431, 0.724215, 0, 0, 0.685928, 0.399664, 0, 0, 0, 0, 0.818889, 0.427437, 0.0597253, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
77,  4.75,  0.931061,  1, 0.258685, 0, 0, 0, 0.523575, 0.674074, 0, 0, 0.63769, 0.156333, 0, 0.0131069, 0, 0, 0.842044, 0.469558, 0.0241811, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
78,  4.8125,  0.941722,  1, 0.406173, 0, 0, 0, 0.506237, 0.682502, 0, 0, 0.61835, 0.0462451, 0, 0.0131069, 0, 0, 0.865241, 0.535243, 0.00942374, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
79,  4.875,  0.940214,  1, 0.333051, 0, 0, 0, 0.578033, 0.72325, 0, 0, 0.628909, 0.171383, 0, 0.0131069, 0, 0, 0.859002, 0.394021, 0.0167896, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
80,  4.9375,  0.945515,  1, 0.29107, 0, 0, 0, 0.584704, 0.901808, 0, 0, 0.61247, 0.248214, 0, 0, 0, 0, 0.984331, 0.444822, 0.0186115, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
81,  5,  0.945023,  1, 0.21021, 0, 0, 0, 0.582189, 0.834551, 0, 0, 0.624944, 0.361239, 0, 0.0720505, 0, 0, 0.991445, 0.444598, 0.0185589, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
82,  5.0625,  0.954197,  1, 0.365263, 0.138515, 0, 0, 0.539412, 0.920076, 0, 0, 0.628448, 0.420313, 0, 0.0720505, 0.00179301, 0, 0.99206, 0.385603, 0.00182188, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
83,  5.125,  0.956859,  1, 0.374449, 0.138515, 0, 0, 0.506499, 0.705131, 0, 0, 0.617056, 0.473883, 0, 0.0720505, 0.00179301, 0, 0.821676, 0.320506, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
84,  5.1875,  0.958894,  1, 0.304402, 0.138515, 0, 0, 0.398922, 0.658624, 0, 0, 0.537429, 0.480455, 0, 0, 0.00179301, 0, 0.715083, 0.234556, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
85,  5.25,  0.961678,  1, 0.165525, 0, 0, 0, 0.293137, 0.455779, 0, 0, 0.466364, 0.368796, 0, 0.0063006, 0, 0, 0.534202, 0.221376, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
86,  5.3125,  0.960797,  1, 0.0704724, 0, 0, 0, 0.247462, 0.368347, 0, 0, 0.43223, 0.320674, 0, 0.0400255, 0, 0, 0.40699, 0.0952629, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
87,  5.375,  0.958254,  1, 0.074129, 0, 0, 0, 0.287905, 0.336043, 0.00928128, 0, 0.457752, 0.353, 0, 0.102566, 0, 0, 0.333805, 0.191745, 0.0272942, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
88,  5.4375,  0.958765,  1, 0.0111581, 0, 0, 0, 0.327854, 0.251386, 0.019849, 0, 0.457445, 0.416046, 0, 0.109998, 0, 0.00812378, 0.208427, 0.114312, 0.0505432, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
89,  5.5,  0.957035,  1, 0.00447999, 0, 0, 0, 0.387919, 0.309226, 0.019849, 0, 0.494192, 0.370323, 0, 0.0762732, 0, 0.00812378, 0.116528, 0.114312, 0.0505432, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
90,  5.5625,  0.95596,  1, 0.000823376, 0, 0, 0, 0.417527, 0.258456, 0.0493709, 0, 0.470814, 0.172155, 0, 0.0258957, 0, 0.00812378, 0.0774488, 0, 0.023249, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
