frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11,  0.5005,  0.969984,  1, 0.546496, 0.00193914, 0, 0, 0.846917, 0, 0, 0.178707, 1.95006, 1.54504, 0.157671, 0.893803, 0.104645, 0.114868, 0.128364, 0.189266, 0.00992769, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55055,  0.966293,  1, 0.460157, 0.00193914, 0, 0, 1.00126, 0, 0, 0.282525, 2.08848, 1.60541, 0.316549, 0.758213, 0.0713561, 0.109997, 0.242099, 0.116998, 0.0380159, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
13,  0.6006,  0.964961,  1, 0.45783, 0.00193914, 0, 0, 1.07567, 0.000392031, 0, 0.43281, 2.14329, 1.73284, 0.372335, 0.810018, 0.0178622, 0.0907738, 0.299913, 0.116998, 0.0380159, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
14,  0.65065,  0.966069,  1, 0.326062, 0, 0, 0, 1.08954, 0.000392031, 0, 0.575687, 2.16775, 1.66119, 0.422038, 0.822583, 0.0178622, 0.1124, 0.276313, 0.265454, 0.0280882, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
15,  0.7007,  0.972346,  1, 0.372678, 0, 0, 0, 1.15149, 0.000392031, 0.031056, 0.688692, 2.19219, 1.78452, 0.368308, 1.03373, 0.0654959, 0.1284, 0.268913, 0.203636, 0.02792, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
16,  0.75075,  0.968347,  1, 0.357004, 0, 0, 0, 1.24573, 0, 0.031056, 0.719558, 2.25414, 1.76497, 0.411843, 1.15075, 0.0476338, 0.223212, 0.208668, 0.244077, 0.0453907, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
17,  0.8008,  0.972234,  1, 0.399321, 0, 0, 0, 1.3474, 0.0486746, 0.031056, 0.715416, 2.32691, 1.708, 0.375042, 1.27638, 0.0476338, 0.170201, 0.208668, 0.213568, 0.119007, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
18,  0.85085,  0.974299,  1, 0.298206, 0, 0, 0, 1.40644, 0.173955, 0, 0.671558, 2.39105, 1.72306, 0.341201, 1.25533, 0, 0.161739, 0.0544002, 0.208722, 0.345007, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
19,  0.9009,  0.97153,  1, 0.249386, 0, 0, 0.138928, 1.33995, 0.173955, 0, 0.636156, 2.42014, 1.64794, 0.418964, 1.16954, 0, 0.0580423, 0.0172673, 0.168282, 0.77468, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
20,  0.95095,  0.964474,  1, 0.142197, 0, 0, 0.138928, 1.4644, 0.228242, 0, 0.738582, 2.49185, 1.68039, 0.386398, 1.07, 0, 0.082079, 0.0172673, 0.0503355, 0.837884, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
21,  1.001,  0.976348,  1, 0.0898106, 0, 0, 0.138928, 1.53459, 0.183809, 0.00545701, 0.879393, 2.53423, 1.60372, 0.410346, 1.16626, 0, 0.106261, 0.139231, 0.0384416, 0.696468, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
22,  1.05105,  0.978345,  1, 0, 0, 0, 0, 1.74424, 0.300698, 0.00545701, 0.937722, 2.58989, 1.688, 0.302023, 1.07136, 0, 0.140181, 0.200416, 0.129954, 0.361522, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
23,  1.1011,  0.977951,  1, 0, 0, 0, 0, 1.72696, 0.197737, 0.00545701, 0.979833, 2.64133, 1.63979, 0.209001, 0.896051, 0, 0.16799, 0.200416, 0.129954, 0.300768, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
24,  1.15115,  0.977429,  1, 0, 0, 0, 0, 1.7017, 0.1261, 0, 0.951967, 2.64261, 1.70798, 0.294961, 0.812106, 0, 0.170008, 0.148949, 0.128081, 0.298389, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
25,  1.2012,  0.972739,  1, 0, 0, 0, 0, 1.5668, 0.0446926, 0, 0.831645, 2.6419, 1.73019, 0.353721, 0.868488, 0, 0.143187, 0.089435, 0.036569, 0.232268, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
26,  1.25125,  0.974341,  1, 0, 0, 0, 0, 1.55184, 0.0683832, 0, 0.726803, 2.61851, 1.74353, 0.363401, 0.876096, 0, 0.162259, 0.164277, 0.108512, 0.216412, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
27,  1.3013,  0.975176,  1, 0, 0, 0, 0, 1.58451, 0.0591723, 0, 0.736014, 2.64221, 1.57315, 0.312294, 0.936182, 0.0778429, 0.223687, 0.0937811, 0.175333, 0.204366, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
28,  1.35135,  0.970597,  1, 0, 0, 0, 0, 1.61157, 0.0236906, 0, 0.816732, 2.59699, 1.5422, 0.222391, 0.970236, 0.0924402, 0.34948, 0.0748419, 0.175333, 0.177871, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
29,  1.4014,  0.973645,  1, 0, 0, 0, 0, 1.56008, 0, 0.0049697, 0.881354, 2.54535, 1.59217, 0.213717, 1.08504, 0.0965803, 0.364651, 0, 0.240649, 0.136678, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
30,  1.45145,  0.971446,  1, 0, 0, 0, 0, 1.54508, 0, 0.0049697, 0.810107, 2.52076, 1.71225, 0.0836085, 1.08768, 0.0187374, 0.383162, 0, 0.216605, 0.0748717, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
31,  1.5015,  0.971601,  1, 0, 0, 0, 0, 1.54578, 0, 0.0049697, 0.84076, 2.50878, 1.6522, 0.106547, 1.15783, 0.0850236, 0.343525, 0, 0.216605, 0.0667465, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
32,  1.55155,  0.976759,  1, 0, 0, 0, 0, 1.50114, 0, 0, 0.770839, 2.47049, 1.65865, 0.186687, 1.17816, 0.0987522, 0.341494, 0, 0.144066, 0.047728, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
33,  1.6016,  0.974318,  1, 0, 0, 0, 0, 1.41859, 0, 0, 0.912148, 2.42711, 1.5908, 0.218144, 1.13763, 0.208552, 0.356061, 0, 0.15681, 0.0114558, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
34,  1.65165,  0.975781,  1, 0, 0, 0, 0, 1.40214, 0, 0, 1.00323, 2.47264, 1.54269, 0.232495, 1.1396, 0.127668, 0.318641, 0, 0.187316, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
35,  1.7017,  0.974008,  1, 0.0459596, 0, 0, 0, 1.37583, 0, 0, 1.08134, 2.47715, 1.52424, 0.294009, 1.22146, 0.233529, 0.291116, 0, 0.142721, 0.0283535, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
36,  1.75175,  0.973055,  1, 0.0459596, 0, 0, 0.0413017, 1.34713, 0.0407163, 0, 0.988302, 2.55244, 1.51141, 0.30749, 1.39337, 0.188384, 0.194881, 0.0722084, 0.122763, 0.481832, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
37,  1.8018,  0.967164,  1, 0.0459596, 0, 0, 0.0413017, 1.2202, 0.0407163, 0.0696956, 0.819458, 2.53699, 1.56978, 0.28736, 1.57145, 0.295597, 0.119549, 0.0735262, 0.0922577, 0.917195, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
38,  1.85185,  0.957576,  1, 0, 0, 0, 0.18318, 1.20804, 0.0407163, 0.138167, 0.758853, 2.63904, 1.51473, 0.214243, 1.70764, 0.171867, 0.0404593, 0.0735262, 0.0721335, 1.35875, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
39,  1.9019,  0.96602,  1, 0, 0, 0, 0.175858, 1.23527, 0.0541349, 0.187788, 0.827358, 2.60288, 1.6261, 0.306683, 1.65798, 0.111423, 0.0409484, 0.0676171, 0.070763, 1.29806, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
40,  1.95195,  0.970163,  1, 0, 0, 0, 0.175858, 1.41703, 0.141997, 0.168845, 0.984985, 2.57771, 1.67388, 0.305724, 1.68039, 0.0954734, 0.0975609, 0.0718472, 0.149436, 1.15719, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
41,  2.002,  0.974215,  1, 0, 0, 0, 0.0339794, 1.55384, 0.290554, 0.119651, 1.07337, 2.49177, 1.70941, 0.26327, 1.72099, 0.0954734, 0.182657, 0.145773, 0.276634, 0.867589, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
42,  2.05205,  0.9792,  1, 0, 0, 0, 0, 1.5839, 0.236419, 0.0993758, 1.07069, 2.4237, 1.73198, 0.168484, 1.86964, 0.140167, 0.236908, 0.0794741, 0.319859, 0.619273, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
43,  2.1021,  0.973323,  1, 0, 0, 0, 0, 1.54362, 0.148558, 0.0486226, 1.03839, 2.40478, 1.73906, 0.222698, 1.86708, 0.13168, 0.274608, 0.0954976, 0.290061, 0.42032, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
44,  2.15215,  0.977427,  1, 0, 0, 0, 0, 1.46835, 0.0148842, 0.0293454, 1.05228, 2.3551, 1.63107, 0.396792, 1.78079, 0.236703, 0.311904, 0.0215713, 0.162864, 0.352318, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
45,  2.2022,  0.97745,  1, 0, 0, 0, 0, 1.44063, 0.0347237, 0, 0.947511, 2.39145, 1.59266, 0.654978, 1.71816, 0.187799, 0.357692, 0.0215713, 0.0640061, 0.311879, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
46,  2.25225,  0.974445,  1, 0, 0, 0, 0.0219658, 1.45284, 0.0347237, 0, 0.903604, 2.41144, 1.64018, 0.517342, 1.61999, 0.196361, 0.407934, 0, 0.0618684, 0.261028, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
47,  2.3023,  0.967196,  1, 0, 0, 0, 0.0219658, 1.4681, 0.0198396, 0, 0.847415, 2.46651, 1.69416, 0.355546, 1.66165, 0.210577, 0.436466, 0.0128825, 0.183756, 0.185736, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
48,  2.35235,  0.975675,  1, 0, 0, 0, 0.0219658, 1.48585, 0.0653367, 0, 0.838153, 2.41812, 1.77258, 0.146201, 1.58909, 0.238245, 0.481448, 0.0646844, 0.260238, 0.128028, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
49,  2.4024,  0.967653,  1, 0, 0, 0, 0, 1.42858, 0.0653367, 0, 0.812593, 2.39246, 1.75947, 0.267381, 1.58288, 0.196699, 0.434312, 0.0917659, 0.263632, 0.116373, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
50,  2.45245,  0.970301,  1, 0, 0, 0, 0, 1.38453, 0.0653367, 0, 0.739856, 2.37715, 1.7669, 0.394053, 1.58619, 0.143657, 0.445465, 0.0788834, 0.312734, 0.104587, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
51,  2.5025,  0.969231,  1, 0, 0, 0, 0, 1.39809, 0.137005, 0, 0.864994, 2.40934, 1.77093, 0.534322, 1.74346, 0.24896, 0.491895, 0.0270816, 0.242437, 0.0972713, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
52,  2.55255,  0.965606,  1, 0, 0, 0, 0, 1.37663, 0.137005, 0, 0.905559, 2.32175, 1.68522, 0.573917, 1.62029, 0.399419, 0.580565, 0, 0.203456, 0.0738023, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
53,  2.6026,  0.964725,  1, 0, 0, 0, 0, 1.35926, 0.137005, 0, 1.01344, 2.2394, 1.70286, 0.459673, 1.36494, 0.544779, 0.532584, 0, 0.0512256, 0.0642858, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
54,  2.65265,  0.963945,  1, 0, 0, 0, 0, 1.24965, 0.0099705, 0, 0.950646, 2.12579, 1.62042, 0.443607, 0.957055, 0.572757, 0.428988, 0, 0.1183, 0.0479539, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
55,  2.7027,  0.96223,  1, 0, 0, 0, 0, 1.17994, 0.0099705, 0, 0.914192, 2.01048, 1.63983, 0.411966, 0.879254, 0.605213, 0.373348, 0, 0.128213, 0.0570897, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
56,  2.75275,  0.963619,  1, 0, 0, 0, 0, 1.17395, 0.0099705, 0, 0.855418, 1.94407, 1.55178, 0.492851, 0.984105, 0.563409, 0.341577, 0.00884732, 0.23354, 0.0413798, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
57,  2.8028,  0.963067,  1, 0, 0, 0, 0.029105, 1.15126, 0, 0, 0.739041, 1.86249, 1.44734, 0.50375, 1.13129, 0.521593, 0.323199, 0.00884732, 0.267933, 0.0186939, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
58,  2.85285,  0.961338,  1, 0, 0, 0, 0.029105, 1.18013, 0, 0, 0.612309, 1.87195, 1.35815, 0.477314, 1.2777, 0.531912, 0.295523, 0.00884732, 0.411079, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
59,  2.9029,  0.964928,  1, 0, 0, 0, 0.029105, 1.07381, 0, 0, 0.525483, 1.7968, 1.39566, 0.634824, 1.41152, 0.507098, 0.204745, 0, 0.604879, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
60,  2.95295,  0.949984,  1, 0, 0, 0, 0, 1.03367, 0, 0.0102349, 0.529274, 1.70591, 1.50279, 0.552849, 1.32071, 0.533378, 0.102771, 0.0413652, 0.73007, 0.0284194, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
61,  3.003,  0.946152,  1, 0, 0, 0, 0, 0.929355, 0, 0.0102349, 0.449327, 1.60184, 1.46792, 0.466514, 1.20632, 0.48075, 0, 0.0413652, 0.794269, 0.0645544, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
62,  3.05305,  0.94429,  1, 0, 0, 0, 0, 0.879541, 0, 0.0102349, 0.348358, 1.48119, 1.41591, 0.294713, 1.10665, 0.550637, 0, 0.0413652, 0.824812, 0.131751, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
63,  3.1031,  0.952004,  1, 0, 0, 0, 0, 0.806011, 0, 0.0219243, 0.346686, 1.36257, 1.26923, 0.167332, 1.14814, 0.581441, 0.00535819, 0, 0.9168, 0.148174, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0
64,  3.15315,  0.9504,  1, 0.0326711, 0, 0, 0, 0.710418, 0, 0.0536835, 0.354249, 1.16578, 1.12393, 0.402272, 0.931526, 0.555437, 0.00535819, 0, 1.26917, 0.1782, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0
65,  3.2032,  0.935395,  1, 0.0622814, 0, 0, 0, 0.536605, 0, 0.0536835, 0.262227, 0.945818, 1.05588, 0.504087, 0.838643, 0.517356, 0.00535819, 0, 1.39997, 0.159337, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0
66,  3.25325,  0.937614,  1, 0.0952675, 0, 0, 0, 0.344723, 0, 0.0317591, 0.0902099, 0.716055, 0.989392, 0.638203, 0.803139, 0.419525, 0, 0, 1.59417, 0.173005, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0
67,  3.3033,  0.945389,  1, 0.092568, 0, 0, 0, 0.295033, 0, 0.00207056, 0, 0.696333, 1.02833, 0.608134, 1.03752, 0.355591, 0, 0, 1.6083, 0.168816, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0
68,  3.35335,  0.943133,  1, 0.196914, 0, 0, 0.0170055, 0.479174, 0, 0.0853817, 0.0464097, 0.818918, 1.07306, 0.578275, 0.904453, 0.301075, 0, 0.141049, 1.50751, 0.517723, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0
69,  3.4034,  0.928469,  1, 0.311875, 0, 0, 0.0170055, 0.608618, 0, 0.0931428, 0.0464097, 1.01309, 1.047, 0.629988, 0.807992, 0.358417, 0, 0.346434, 1.40767, 1.03819, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1
70,  3.45345,  0.906192,  1, 0.337546, 0, 0, 0.0511848, 0.669303, 0, 0.110771, 0.0464097, 1.11642, 1.17077, 0.603277, 0.681186, 0.307861, 0, 0.443594, 1.45243, 1.52911, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1
71,  3.5035,  0.909461,  1, 0.282546, 0, 0, 0.126895, 0.699139, 0, 0.102313, 0, 1.1737, 1.13767, 0.494644, 0.890614, 0.368102, 0, 0.426489, 1.59742, 1.56585, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1
72,  3.55355,  0.941628,  1, 0.217297, 0, 0, 0.126895, 0.717136, 0, 0.102936, 0, 1.16456, 1.08669, 0.291637, 0.764414, 0.264786, 0, 0.418117, 1.72954, 1.31405, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1
73,  3.6036,  0.947881,  1, 0.238319, 0, 0, 0.0927156, 0.806611, 0, 0.103542, 0.0163892, 1.18836, 0.901935, 0.259156, 0.597612, 0.214881, 0, 0.719174, 1.82005, 0.92728, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1
74,  3.65365,  0.954701,  1, 0.246583, 0, 0, 0, 0.735374, 0, 0.0451182, 0.066703, 1.19846, 0.867347, 0.179015, 0.194709, 0.0324109, 0, 0.950216, 2.16281, 0.611326, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1
75,  3.7037,  0.958819,  1, 0.21845, 0, 0, 0, 0.706847, 0, 0.0367342, 0.138053, 1.27506, 0.929936, 0.179015, 0.279266, 0, 0, 1.18776, 2.42265, 0.416356, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1
76,  3.75375,  0.9654,  1, 0.323784, 0, 0, 0, 0.532536, 0, 0.0164295, 0.196598, 1.30065, 1.05492, 0.00159093, 0.273172, 0, 0, 1.12716, 2.31302, 0.329625, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1
77,  3.8038,  0.965475,  1, 0.351313, 0, 0, 0, 0.512101, 0, 0.0231433, 0.262099, 1.33832, 1.0511, 0, 0.263681, 0.0565286, 0, 1.11802, 2.20979, 0.266485, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1
78,  3.85385,  0.948899,  1, 0.402695, 0, 0, 0, 0.536142, 0, 0.0342608, 0.190749, 1.34229, 1.12596, 0, 0.0760853, 0.247908, 0, 0.926359, 1.89202, 0.189982, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1
79,  3.9039,  0.961333,  1, 0.380198, 0, 0, 0, 0.68357, 0, 0.0489796, 0.115814, 1.33973, 1.20357, 0.105499, 0, 0.247908, 0, 0.680538, 1.71986, 0.146466, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0
80,  3.95395,  0.953223,  1, 0.380999, 0, 0, 0, 0.699842, 0, 0.0643943, 0.0638578, 1.33161, 1.20897, 0.105499, 0.1118, 0.191379, 0, 0.515401, 1.37384, 0.157482, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0
81,  4.004,  0.953645,  1, 0.275052, 0, 0, 0, 0.691707, 0, 0.111767, 0.0638578, 1.31311, 1.24574, 0.122964, 0.1118, 0.120076, 0, 0.418847, 1.28397, 0.162476, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0
82,  4.05405,  0.955605,  1, 0.168119, 0, 0, 0, 0.725116, 0, 0.215507, 0.158782, 1.38077, 1.32574, 0.0496687, 0.112516, 0.120076, 0, 0.437496, 1.21683, 0.172697, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0
83,  4.1041,  0.950788,  1, 0.0525682, 0, 0, 0, 0.763062, 0, 0.22408, 0.0949238, 1.36907, 1.45658, 0.126435, 0.027728, 0.269926, 0, 0.346068, 1.34379, 0.198574, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0
84,  4.15415,  0.952039,  1, 0.116553, 0, 0, 0, 0.855443, 0, 0.251221, 0.202555, 1.43749, 1.46157, 0.261836, 0.0831814, 0.149851, 0, 0.365253, 1.29579, 0.17227, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0
