frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11,  0.833333,  0.971717,  1, 0.0404269, 0, 0, 0, 0.624055, 0.0751568, 0, 0, 0.217931, 1.09873, 0, 0.867388, 0, 0.168557, 0.0368383, 0.432659, 0.198489, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0
12,  0.916667,  0.976784,  1, 0.105894, 0, 0, 0, 0.63056, 0.0101775, 0.10689, 0, 0.182546, 1.12824, 0, 0.774364, 0, 0.148338, 0.0272347, 0.353674, 0.19451, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0
13,  1,  0.97183,  1, 0.183262, 0, 0, 0, 0.577171, 0.163049, 0.230382, 0, 0.158069, 1.11045, 0.00753028, 0.782326, 0, 0.147248, 0.0767671, 0.231659, 0.166097, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0
14,  1.08333,  0.971813,  1, 0.230864, 0, 0, 0, 0.550551, 0.297955, 0.294188, 0, 0.160072, 1.26271, 0.00753028, 0.659542, 0, 0.128602, 0.0767671, 0.261244, 0.159972, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0
15,  1.16667,  0.969993,  1, 0.229846, 0, 0, 0, 0.585288, 0.321168, 0.252719, 0, 0.196203, 1.3077, 0.00753028, 0.669435, 0, 0.161155, 0.0884687, 0.222284, 0.123061, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0
16,  1.25,  0.970815,  1, 0.284136, 0, 0, 0, 0.645744, 0.305516, 0.150843, 0, 0.225807, 1.41364, 0, 0.582144, 0, 0.136458, 0.102139, 0.230314, 0.119999, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0
17,  1.33333,  0.970302,  1, 0.301499, 0, 0, 0, 0.626394, 0.160432, 0.0870372, 0, 0.210205, 1.28387, 0, 0.638955, 0, 0.102723, 0.179482, 0.191714, 0.0675575, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0
18,  1.41667,  0.972178,  1, 0.316155, 0, 0, 0, 0.593038, 0.13722, 0.104917, 0, 0.224066, 1.28096, 0, 0.518069, 0, 0.0635469, 0.155279, 0.256083, 0.0547878, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0
19,  1.5,  0.971961,  1, 0.194491, 0, 0, 0, 0.550949, 0, 0.0833019, 0, 0.212012, 1.20964, 0, 0.423269, 0, 0.0351965, 0.188553, 0.248053, 0.147552, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0
20,  1.58333,  0.976895,  1, 0.251113, 0, 0.125224, 0, 0.633039, 0.370327, 0.116256, 0, 0.258574, 1.25626, 0, 0.159149, 0, 0.0166583, 0.248355, 0.122343, 0.661037, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
21,  1.66667,  0.9731,  1, 0.152962, 0, 0.146802, 0, 0.661263, 0.569165, 0.0683311, 0, 0.343946, 1.34194, 0, 0.0304959, 0, 0, 0.300428, 0, 1.36599, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
22,  1.75,  0.969299,  1, 0.142967, 0, 0.164195, 0, 0.698251, 0.678515, 0.163785, 0, 0.440954, 1.36689, 0, 0, 0, 0, 0.31687, 0, 1.90742, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
23,  1.83333,  0.965553,  1, 0.0272354, 0, 0.0389707, 0, 0.693698, 0.604771, 0.13083, 0, 0.443285, 1.3419, 0, 0, 0, 0, 0.3379, 0, 1.82545, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
24,  1.91667,  0.968253,  1, 0.0272354, 0, 0.0173929, 0, 0.581677, 0.405933, 0.0954535, 0, 0.311075, 1.04089, 0, 0, 0, 0, 0.4835, 0.11648, 1.17158, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
25,  2,  0.965562,  1, 0.0272354, 0, 0, 0, 0.50779, 0.296583, 0, 0, 0.234013, 0.80625, 0, 0, 0, 0, 0.492808, 0.195626, 0.595609, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
26,  2.08333,  0.964571,  1, 0, 0, 0, 0, 0.387475, 0.0367981, 0, 0, 0.188944, 0.624121, 0, 0, 0, 0.00308553, 0.466451, 0.308889, 0.215492, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0
27,  2.16667,  0.96973,  1, 0.0175954, 0, 0, 0, 0.408842, 0.0711869, 0, 0, 0.1624, 0.618328, 0, 0, 0, 0.00308553, 0.318647, 0.351244, 0.211383, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0
28,  2.25,  0.966834,  1, 0.0175954, 0, 0, 0, 0.415981, 0.0711869, 0, 0, 0.137553, 0.624137, 0, 0, 0, 0.00646398, 0.342961, 0.359575, 0.166363, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0
29,  2.33333,  0.967656,  1, 0.0175954, 0, 0, 0, 0.405849, 0.0343888, 0, 0, 0.0806259, 0.586071, 0, 0, 0, 0.0309361, 0.220936, 0.246313, 0.141119, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0
30,  2.41667,  0.969936,  1, 0, 0, 0, 0, 0.380478, 0, 0.0136487, 0, 0.0741186, 0.634814, 0, 0.0511636, 0, 0.0495225, 0.31034, 0.189672, 0.0909143, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0
31,  2.5,  0.967864,  1, 0.00705955, 0, 0, 0, 0.386418, 0.0595718, 0.0644972, 0, 0.0555601, 0.722853, 0, 0.0511636, 0, 0.0483733, 0.158334, 0.132794, 0.077024, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0
32,  2.58333,  0.968266,  1, 0.00705955, 0, 0, 0, 0.3903, 0.062997, 0.0644972, 0, 0.0555601, 0.709926, 0, 0.0511636, 0, 0.0507893, 0.27806, 0.132794, 0.0932917, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0
33,  2.66667,  0.969281,  1, 0.00705955, 0, 0, 0, 0.39416, 0.062997, 0.0508485, 0, 0.0644395, 0.678168, 0, 0, 0, 0.0428194, 0.332283, 0.0485837, 0.160217, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0
34,  2.75,  0.969962,  1, 0, 0, 0, 0, 0.341111, 0.00342525, 0, 0, 0.0223306, 0.596904, 0, 0.00752457, 0, 0.0405901, 0.428108, 0.0629308, 0.173711, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0
35,  2.83333,  0.966948,  1, 0, 0, 0, 0, 0.313662, 0, 0.0552357, 0, 0.0223306, 0.784128, 0, 0.00752457, 0, 0.0106165, 0.349596, 0.0629308, 0.21509, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0
36,  2.91667,  0.974001,  1, 0.0305888, 0, 0, 0, 0.311306, 0.129205, 0.0552357, 0, 0.0026402, 0.835004, 0, 0.00752457, 0, 0.00110334, 0.222785, 0.0449465, 0.2101, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
37,  3,  0.976548,  1, 0.0872516, 0, 0, 0, 0.345343, 0.129205, 0.0552357, 0, 0.0026402, 0.809142, 0, 0.00810118, 0, 0.00110334, 0.29238, 0, 0.192693, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
38,  3.08333,  0.974141,  1, 0.115756, 0, 0, 0, 0.347822, 0.129205, 0.0322115, 0, 0.0026402, 0.654696, 0, 0.0382662, 0, 0.00110334, 0.386344, 0.141901, 0.106015, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
39,  3.16667,  0.975184,  1, 0.204467, 0, 0, 0, 0.335982, 0, 0.0322115, 0, 0, 0.584082, 0, 0.145207, 0, 0.0123564, 0.381467, 0.169131, 0.0625499, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
40,  3.25,  0.975011,  1, 0.267469, 0, 0, 0, 0.329739, 0, 0.0322115, 0, 0, 0.557304, 0, 0.245188, 0, 0.0123564, 0.498949, 0.39023, 0.0812334, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
41,  3.33333,  0.969412,  1, 0.305891, 0, 0, 0, 0.393239, 0, 0.0867994, 0, 0, 0.507955, 0, 0.215023, 0, 0.0123564, 0.679322, 0.574727, 0.0915652, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0
42,  3.41667,  0.967782,  1, 0.213782, 0, 0, 0, 0.372694, 0, 0.119912, 0, 0, 0.530052, 0, 0.108083, 0, 0, 0.945424, 0.817204, 0.0707589, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0
43,  3.5,  0.961891,  1, 0.151127, 0, 0, 0, 0.292705, 0, 0.157253, 0, 0, 0.616376, 0, 0, 0, 0, 1.02329, 0.914974, 0.0433411, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
44,  3.58333,  0.959263,  1, 0.0888464, 0, 0, 0, 0.221159, 0, 0.0894581, 0, 0.0252338, 0.587299, 0, 0.0153523, 0, 0, 1.17535, 0.987389, 0.0305391, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
45,  3.66667,  0.964546,  1, 0.0669763, 0, 0, 0, 0.236553, 0, 0.0563452, 0, 0.0252338, 0.744855, 0, 0.210015, 0, 0.124035, 0.8653, 0.790278, 0.017374, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
46,  3.75,  0.971915,  1, 0.0629865, 0, 0, 0, 0.236906, 0, 0.0190045, 0, 0.0252338, 0.990929, 0, 0.405937, 0, 0.282892, 0.50299, 0.471409, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
47,  3.83333,  0.97306,  1, 0.10355, 0, 0, 0, 0.264814, 0, 0.0118562, 0, 0, 1.14513, 0, 0.515014, 0, 0.355408, 0.025588, 0.0725966, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
48,  3.91667,  0.973885,  1, 0.182443, 0, 0, 0, 0.287049, 0.152363, 0.031574, 0, 0, 1.18674, 0, 0.468575, 0, 0.241996, 0, 0, 0.674366, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
49,  4,  0.96485,  1, 0.158105, 0, 0.0152955, 0, 0.388429, 0.274686, 0.0859633, 0, 0, 1.20616, 0, 0.378485, 0, 0.0936513, 0, 0, 1.18614, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0
50,  4.08333,  0.963818,  1, 0.145746, 0, 0.0152955, 0, 0.3743, 0.280084, 0.0772146, 0, 0, 1.3135, 0, 0.391886, 0, 0.0852344, 0, 0, 1.39585, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0
51,  4.16667,  0.970613,  1, 0.0615321, 0, 0.0152955, 0, 0.398549, 0.127721, 0.0681059, 0, 0, 1.22848, 0, 0.375147, 0, 0.133021, 0, 0, 0.882327, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0
52,  4.25,  0.971347,  1, 0.169309, 0, 0, 0, 0.340642, 0.0053973, 0.0137165, 0, 0, 1.05773, 0, 0.465428, 0, 0.182823, 0, 0, 0.450218, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
53,  4.33333,  0.972162,  1, 0.247065, 0, 0, 0, 0.307633, 0, 0.010609, 0, 0, 0.965085, 0.0535378, 0.428993, 0, 0.145127, 0, 0, 0.327051, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0
54,  4.41667,  0.974571,  1, 0.265787, 0, 0, 0, 0.280516, 0, 0.0318971, 0, 0, 0.862402, 0.0535378, 0.362597, 0, 0.103998, 0, 0, 0.200408, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0
55,  4.5,  0.972166,  1, 0.170481, 0, 0, 0, 0.277874, 0, 0.0318971, 0, 0, 0.886005, 0.0535378, 0.363673, 0, 0.0742727, 0, 0, 0.169053, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0
56,  4.58333,  0.972148,  1, 0.0598745, 0, 0, 0, 0.314958, 0, 0.0318971, 0, 0, 0.768778, 0, 0.379927, 0, 0.127562, 0, 0, 0.163858, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0
57,  4.66667,  0.969833,  1, 0.0411526, 0, 0, 0, 0.235049, 0, 0, 0, 0, 0.866268, 0.00107498, 0.471947, 0, 0.173049, 0, 0, 0.162202, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0
58,  4.75,  0.971866,  1, 0.034587, 0, 0, 0, 0.246832, 0, 0.0497614, 0, 0, 0.907281, 0.00107498, 0.332597, 0, 0.194329, 0.107958, 0.0875598, 0.136302, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0
59,  4.83333,  0.971664,  1, 0.0740383, 0, 0, 0, 0.179355, 0, 0.0497614, 0, 0, 0.98335, 0.0154995, 0.303034, 0, 0.143669, 0.107958, 0.0875598, 0.0814419, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0
60,  4.91667,  0.97165,  1, 0.0740383, 0, 0, 0, 0.20209, 0, 0.123536, 0, 0, 1.02072, 0.0568716, 0.175143, 0, 0.13651, 0.107958, 0.0875598, 0.0617591, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0
61,  5,  0.972437,  1, 0.0394514, 0, 0, 0, 0.247078, 0, 0.103629, 0, 0, 1.02023, 0.0568716, 0.296997, 0, 0.114188, 0, 0.0845468, 0.0403477, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0
62,  5.08333,  0.968062,  1, 0, 0, 0, 0, 0.381404, 0.0782902, 0.103629, 0, 0, 1.03337, 0.0429597, 0.29345, 0, 0.101586, 0, 0.0845468, 0.0138648, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0
63,  5.16667,  0.968432,  1, 0, 0, 0, 0, 0.480859, 0.15094, 0.0630972, 0, 0, 0.951609, 0.0228485, 0.348379, 0, 0.0603218, 0.00345391, 0.166288, 0.0227897, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
64,  5.25,  0.969899,  1, 0, 0, 0, 0, 0.431545, 0.15094, 0.0332428, 0, 0, 0.807009, 0.0228485, 0.195084, 0, 0.0601537, 0.00516937, 0.081741, 0.0311117, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
65,  5.33333,  0.970103,  1, 0, 0, 0, 0, 0.358599, 0.272707, 0.0362172, 0, 0, 0.731589, 0.0223359, 0.110543, 0, 0.0437248, 0.0825068, 0.081741, 0.391406, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
66,  5.41667,  0.967744,  1, 0, 0, 0, 0, 0.219045, 0.478782, 0.00297438, 0, 0, 0.668092, 0, 0.0263963, 0, 0.029379, 0.16653, 0, 0.908468, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
67,  5.5,  0.968855,  1, 0, 0, 0, 0, 0.118218, 0.964308, 0.00297438, 0, 0, 0.807592, 0, 0, 0, 0, 0.288545, 0, 1.48397, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
68,  5.58333,  0.972069,  1, 0, 0, 0, 0, 0.0274842, 1.11326, 0, 0, 0.0161534, 0.766867, 0.0433458, 0, 0.10707, 0, 0.238302, 0, 1.74402, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
69,  5.66667,  0.97668,  1, 0, 0, 0.0502724, 0, 0.00863537, 1.25125, 0.0119957, 0, 0.0176521, 0.665109, 0.0698121, 0, 0.133393, 0, 0.18367, 0, 1.84556, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
70,  5.75,  0.974848,  1, 0, 0, 0.0623491, 0, 0.00863537, 0.942104, 0.0173101, 0, 0.0741285, 0.551544, 0.0698121, 0, 0.133393, 0, 0.0599393, 0, 1.94805, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
71,  5.83333,  0.973423,  1, 0, 0, 0.304793, 0.12613, 0, 0.791962, 0.0173101, 0, 0.126909, 0.650484, 0.0264663, 0, 0.0263229, 0, 0.032845, 0, 2.11858, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
72,  5.91667,  0.968648,  1, 0, 0, 0.350229, 0.12613, 0, 0.404001, 0.0486985, 0, 0.187688, 0.864417, 0, 0, 0, 0, 0, 0, 2.26009, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
73,  6,  0.962184,  1, 0, 0, 0.409184, 0.231298, 0, 0.281521, 0.043384, 0, 0.199805, 0.842483, 0, 0, 0, 0, 0, 0, 2.33157, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
74,  6.08333,  0.965734,  1, 0, 0, 0.234743, 0.134714, 0, 0.0826535, 0.043384, 0, 0.181516, 0.827189, 0, 0, 0, 0, 0, 0, 2.30648, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
75,  6.16667,  0.964707,  1, 0, 0, 0.325809, 0.191173, 0, 0.0538973, 0.00570211, 0, 0.242102, 0.655961, 0, 0, 0, 0, 0, 0, 2.2488, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
76,  6.25,  0.964652,  1, 0, 0, 0.380985, 0.0860053, 0, 0, 0.0215531, 0, 0.274358, 0.737796, 0.0167181, 0, 0, 0, 0, 0, 2.26545, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
77,  6.33333,  0.96337,  1, 0, 0, 0.488304, 0.103778, 0, 0.0311011, 0.0215531, 0, 0.292234, 0.789673, 0.0167181, 0, 0, 0, 0, 0, 2.27205, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
78,  6.41667,  0.964729,  1, 0, 0, 0.56046, 0.216796, 0, 0.0311011, 0.0159334, 0, 0.245121, 1.01587, 0.0167181, 0, 0, 0, 0, 0, 2.30933, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
79,  6.5,  0.962923,  1, 0, 0, 0.585457, 0.216796, 0, 0.0384909, 0.0094113, 0, 0.258498, 1.01014, 0, 0, 0, 0, 0, 0, 2.33987, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
80,  6.58333,  0.96636,  1, 0, 0, 0.643507, 0.25177, 0, 0.00738977, 0.0094113, 0, 0.303305, 1.10692, 0, 0.0174038, 0, 0, 0, 0, 2.31344, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
81,  6.66667,  0.964451,  1, 0, 0, 0.538758, 0.082292, 0, 0.00738977, 0.00932888, 0, 0.351188, 1.02916, 0, 0.0174038, 0, 0, 0, 0, 2.3125, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
82,  6.75,  0.950741,  1, 0, 0, 0.671951, 0.151511, 0, 0, 0, 0, 0.33219, 0.99791, 0, 0.0174038, 0, 0, 0, 0, 2.29383, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
83,  6.83333,  0.956426,  1, 0, 0, 0.673917, 0.152231, 0, 0, 0, 0, 0.337819, 1.03817, 0, 5.48431e-05, 0, 0, 0, 0, 2.34928, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
84,  6.91667,  0.956707,  1, 0, 0, 0.587593, 0.152231, 0, 0, 0, 0, 0.298209, 1.10558, 0, 5.48431e-05, 0, 0, 0, 0, 2.34152, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
85,  7,  0.964114,  1, 0, 0, 0.32324, 0.0830121, 0, 0, 0, 0, 0.274166, 1.25395, 0, 5.48431e-05, 0, 0, 0, 0, 2.30136, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
86,  7.08333,  0.952117,  1, 0, 0, 0.288338, 0.0269122, 0, 0, 0.00304014, 0, 0.279179, 1.22694, 0, 0, 0, 0, 0, 0, 2.24799, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
87,  7.16667,  0.958492,  1, 0, 0, 0.385634, 0.0269122, 0, 0, 0.00304014, 0, 0.311978, 1.26073, 0.00221367, 0, 0, 0, 0, 0, 2.29623, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
88,  7.25,  0.954722,  1, 0, 0, 0.598579, 0.0602938, 0, 0, 0.00304014, 0, 0.302707, 1.11497, 0.00221367, 0, 0, 0, 0, 0, 2.37918, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
89,  7.33333,  0.963015,  1, 0, 0, 0.654616, 0.0333817, 0, 0, 0, 0, 0.216487, 1.01557, 0.00221367, 0, 0, 0, 0, 0, 2.44958, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
