frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
26,  1.25,  0.952282,  1, 1.08486, 0, 0, 0.0184627, 0.0208693, 0, 0.0597309, 0, 0.783348, 1.64258, 0, 0, 0.00960904, 0, 0.258332, 0, 0.0856722, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
27,  1.3,  0.950989,  1, 0.989561, 0, 0, 0.0184627, 0.0148338, 0, 0.0411849, 0, 0.704555, 1.44499, 0, 0.052831, 0.0915, 0, 0.14828, 0, 0.0975676, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
28,  1.35,  0.951461,  1, 0.823126, 0, 0, 0, 0.00705829, 0.0330921, 0.0156677, 0, 0.67429, 1.28677, 0, 0.0656296, 0.0818909, 0, 0.0591243, 0, 0.120961, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
29,  1.4,  0.959617,  1, 0.752558, 0, 0, 0, 0.00705829, 0.0330921, 0.025567, 0, 0.652499, 1.24237, 0, 0.0656296, 0.1295, 0, 0, 0, 0.129247, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
30,  1.45,  0.955978,  1, 0.776427, 0.0188905, 0, 0, 0.00705829, 0.0330921, 0.025567, 0, 0.685107, 1.25298, 9.06174e-05, 0.0185641, 0.0476087, 0, 0.0179159, 0, 0.127738, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
31,  1.5,  0.956088,  1, 0.829926, 0.0588751, 0, 0, 0, 0, 0.018293, 0, 0.654992, 1.11838, 9.06174e-05, 0.0057654, 0.0631203, 0, 0.0179159, 0, 0.0756711, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
32,  1.55,  0.955919,  1, 0.876466, 0.0976446, 0, 0, 0, 0, 0, 0, 0.692607, 1.11579, 9.06174e-05, 0.0057654, 0.0458628, 0, 0.0179159, 0, 0.231991, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
33,  1.6,  0.954927,  1, 1.0146, 0.135579, 0, 0.0677649, 0, 0, 0, 0, 0.697109, 1.19219, 0, 0, 0.0930828, 0, 0, 0, 0.697294, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
34,  1.65,  0.935204,  1, 1.10341, 0.190721, 0, 0.126358, 0.00137607, 0, 0, 0, 0.750051, 1.43764, 0.0896761, 0.0970571, 0.116498, 0, 0.0131973, 0, 1.32564, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
35,  1.7,  0.927905,  1, 1.09215, 0.314345, 0, 0.405122, 0.0211205, 0, 0, 0, 0.723729, 1.83263, 0.285451, 0.355271, 0.100857, 0, 0.0131973, 0, 1.74486, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
36,  1.75,  0.939381,  1, 1.23106, 0.780077, 0.187021, 0.609288, 0.42497, 0, 0.595535, 0.00201135, 0.47882, 1.59162, 0.386986, 0.442872, 0.467677, 0, 0.464064, 0.610187, 1.23398, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
37,  1.8,  0.911805,  1, 1.43548, 1.44862, 0.20289, 0.955897, 0.842626, 0, 1.27767, 0.201592, 0.214686, 1.40299, 0.413443, 0.474845, 0.683645, 0.00752376, 0.952624, 1.30892, 0.605639, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0
38,  1.85,  0.898971,  1, 1.71741, 2.07523, 0.291107, 1.22246, 1.23843, 0, 2.00379, 0.283959, 0, 1.09285, 0.432626, 0.216631, 0.837046, 0.00752376, 1.34904, 1.99688, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0
39,  1.9,  0.904872,  1, 1.99258, 2.65863, 0.303476, 1.31127, 1.24172, 0, 2.08619, 0.536145, 0.0879437, 1.48529, 0.331092, 0.129029, 0.458182, 0.00752376, 1.32276, 2.02117, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0
40,  1.95,  0.914132,  1, 2.16993, 2.93881, 0.38182, 1.42643, 1.16199, 0, 2.12792, 0.500705, 0.214566, 1.69762, 0.214959, 0, 0.203288, 0, 1.18768, 1.77221, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0
41,  2,  0.960038,  1, 2.44134, 3.00066, 0.724513, 1.09147, 1.14061, 0.210994, 1.95939, 0.785062, 0.604779, 2.0198, 0, 0, 0.0351762, 0, 1.12488, 1.41513, 0.150539, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0
42,  2.05,  0.923415,  1, 2.52426, 2.56355, 0.980381, 0.884641, 1.11372, 0.353728, 1.83186, 0.91634, 0.877052, 2.16219, 0, 0, 0, 0, 0.994378, 1.08083, 0.379084, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
43,  2.1,  0.930317,  1, 2.59582, 2.45565, 1.35718, 0.466009, 1.1759, 0.485471, 1.63554, 1.077, 1.12952, 2.36849, 0, 0, 0, 0, 1.00545, 0.734784, 0.594927, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
44,  2.15,  0.94032,  1, 2.4878, 2.25863, 1.21737, 0.424871, 1.0864, 0.275289, 1.57898, 1.05011, 1.11789, 2.33173, 0, 0, 0, 0, 0.904148, 0.674087, 0.673313, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
45,  2.2,  0.938453,  1, 2.28114, 2.01528, 1.34804, 0.332989, 0.969504, 0.132555, 1.5493, 1.04294, 1.13, 2.26878, 0, 0, 0, 0, 0.783809, 0.638454, 0.763739, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
46,  2.25,  0.942797,  1, 1.98166, 1.60376, 1.27937, 0.30071, 0.794666, 0.453345, 1.38626, 1.03566, 1.12417, 1.98417, 0, 0, 0, 0, 0.557989, 0.590232, 0.926535, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1
47,  2.3,  0.940021,  1, 1.8531, 1.51025, 1.25245, 0.311819, 0.641909, 0.56812, 1.08703, 0.90378, 1.12542, 1.85518, 0, 0, 0, 0, 0.325678, 0.431328, 1.08686, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
48,  2.35,  0.917149,  1, 1.56654, 1.46739, 0.989695, 0.257359, 0.445366, 0.965826, 0.619841, 0.734336, 1.00789, 1.87796, 0.0337228, 0.0625352, 0, 0, 0.151929, 0.270218, 1.06324, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
49,  2.4,  0.929267,  1, 1.34657, 1.15711, 0.893376, 0.187909, 0.429035, 1.02037, 0.487935, 0.539257, 0.812086, 1.97194, 0.0337228, 0.103366, 0, 0, 0, 0.427015, 0.784228, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
50,  2.45,  0.94181,  1, 0.863783, 0.690634, 0.741971, 0.00757114, 0.294079, 1.07234, 0.303247, 0.430085, 0.587982, 1.90752, 0.250977, 0.314966, 0.0202269, 0, 0, 0.629867, 0.394979, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1
51,  2.5,  0.93679,  1, 1.16196, 1.04563, 0.525114, 0, 0.227273, 0.674632, 0.249708, 0.221224, 0.587899, 1.78884, 0.217255, 0.569629, 0.0202269, 0.173871, 0.193159, 0.52644, 0.251066, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1
52,  2.55,  0.771562,  1, 0.904584, 1.04361, 0.219093, 0, 0.0169534, 0.167856, 0.0171095, 0.0987767, 0.531709, 1.68641, 0.353972, 0.690881, 0.0202269, 0.179594, 0.193159, 0.458639, 0.15144, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1
53,  2.6,  0.949593,  1, 0.832971, 1.08028, 0.106321, 0, 0, 0.000298194, 0, 0, 0.58472, 1.66023, 0.230944, 0.645726, 0.0934288, 0.193466, 0.193159, 0.42966, 0.159618, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
54,  2.65,  0.956052,  1, 0.185863, 0.419478, 0, 0, 0, 0.000298194, 0, 0, 0.501339, 1.5476, 0.367137, 0.450037, 0.0934288, 0.0356883, 0, 0.714479, 0.0512878, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
55,  2.7,  0.950002,  1, 0.151626, 0.241942, 0, 0, 0, 0, 0, 0, 0.536905, 1.50769, 0.230419, 0.470244, 0.19723, 0.0481017, 0, 0.722665, 0.0512878, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
56,  2.75,  0.953399,  1, 0.15358, 0.21226, 0, 0, 0, 0, 0, 0, 0.479105, 1.39067, 0.290608, 0.303799, 0.103801, 0.0342302, 0, 0.610656, 0.0431092, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
57,  2.8,  0.952384,  1, 0.208042, 0.346368, 0, 0, 0, 0, 0, 0, 0.442794, 1.47172, 0.272105, 0.233495, 0.113319, 0.0181373, 0, 0.598218, 0.00344955, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
58,  2.85,  0.957172,  1, 0.164005, 0.31179, 0, 0, 0, 0, 0, 0, 0.459171, 1.40095, 0.415191, 0.191118, 0.043166, 0.00111529, 0, 0.798716, 0.00344955, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
59,  2.9,  0.943444,  1, 0.212067, 0.356279, 0, 0, 0, 0, 0, 0, 0.438697, 1.38826, 0.293226, 0.251861, 0.043166, 0.00111529, 0, 0.856512, 0.0338384, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
60,  2.95,  0.951542,  1, 0.0983901, 0.145333, 0, 0, 0, 0, 0, 0, 0.47004, 1.17803, 0.199745, 0.208928, 0.136506, 0.00111529, 0, 0.699021, 0.0439867, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
61,  3,  0.947997,  1, 0.0983901, 0.145333, 0, 0, 0, 0, 0, 0, 0.341336, 1.05874, 0.0615322, 0.208872, 0.213788, 0, 0, 0.412617, 0.0663622, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
62,  3.05,  0.94562,  1, 0.0813354, 0.0424732, 0, 0, 0, 0, 0, 0, 0.387762, 0.986423, 0.141079, 0.28225, 0.213788, 0, 0, 0.315523, 0.0534555, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
63,  3.1,  0.942272,  1, 0.155754, 0.0424732, 0, 0, 0, 0, 0, 0, 0.348871, 0.993643, 0.181951, 0.346279, 0.118318, 0, 0, 0.386809, 0.0459992, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
64,  3.15,  0.948983,  1, 0.276419, 0.0424732, 0, 0, 0, 0, 0, 0, 0.41802, 1.16442, 0.177079, 0.297338, 0.0101125, 0, 0, 0.432375, 0.0497261, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
65,  3.2,  0.951632,  1, 0.416164, 0.0665894, 0, 0, 0, 0, 0, 0, 0.36115, 1.23107, 0.0650813, 0.419811, 0.0101125, 0, 0, 0.429325, 0.0707083, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
66,  3.25,  0.949809,  1, 0.48564, 0.219036, 0, 0, 0, 0, 0, 0, 0.377539, 1.27378, 0, 0.429851, 0.00961667, 0, 0, 0.32871, 0.0645668, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
67,  3.3,  0.95785,  1, 0.460491, 0.220854, 0, 0, 0, 0, 0, 0, 0.426943, 1.15598, 0.0607048, 0.44926, 0.0279571, 0, 0, 0.367901, 0.0384644, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
68,  3.35,  0.948245,  1, 0.301058, 0.248758, 0, 0.0367958, 0, 0, 0, 0, 0.45823, 1.28828, 0.256166, 0.35418, 0.0279571, 0, 0, 0.407569, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
69,  3.4,  0.952795,  1, 0.298953, 0.116458, 0, 0.0367958, 0, 0, 0, 0, 0.496371, 1.30077, 0.369952, 0.441517, 0.0210648, 0, 0, 0.48285, 0.0484837, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
70,  3.45,  0.95156,  1, 0.398173, 0.271775, 0.00240961, 0.0367958, 0, 0, 0, 0, 0.509211, 1.30065, 0.309247, 0.366803, 0, 0, 0, 0.331313, 0.0732016, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
71,  3.5,  0.952104,  1, 0.460684, 0.196475, 0.00240961, 0, 0, 0, 0, 0, 0.484364, 1.06865, 0.113786, 0.236306, 0.0578885, 0, 0, 0.225406, 0.0778068, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
72,  3.55,  0.952599,  1, 0.40283, 0.176327, 0.00240961, 0, 0, 0, 0, 0, 0.449869, 1.05981, 0.116805, 0.203594, 0.0578885, 0, 0, 0.265126, 0.055609, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
73,  3.6,  0.959875,  1, 0.300486, 0.139109, 0, 0, 0, 0, 0, 0, 0.3765, 1.14601, 0.293045, 0.237049, 0.0578885, 0, 0, 0.477709, 0.0387257, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
74,  3.65,  0.953092,  1, 0.305293, 0.270355, 0, 0, 0, 0, 0, 0, 0.367245, 1.27002, 0.342174, 0.341166, 0, 0, 0, 0.506278, 0.0629052, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
75,  3.7,  0.952754,  1, 0.32199, 0.366919, 0, 0, 0, 0, 0, 0, 0.37072, 1.23938, 0.359384, 0.466768, 0.0141016, 0, 0, 0.442214, 0.0548257, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
76,  3.75,  0.946975,  1, 0.380704, 0.31512, 0, 0, 0, 0, 0, 0, 0.401469, 1.29618, 0.322874, 0.693558, 0.0141016, 0, 0, 0.401215, 0.0543495, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
77,  3.8,  0.948794,  1, 0.442391, 0.305652, 0, 0, 0, 0, 0, 0, 0.396468, 1.28749, 0.290564, 0.709413, 0.0141016, 0, 0, 0.311338, 0.11243, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
78,  3.85,  0.95428,  1, 0.527978, 0.281072, 0.0187525, 0, 0, 0, 0, 0, 0.37321, 1.40113, 0.209672, 0.567622, 0, 0, 0, 0.322812, 0.133526, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
79,  3.9,  0.9541,  1, 0.447364, 0.330358, 0.0187525, 0, 0, 0, 0, 0, 0.396016, 1.24481, 0.0932101, 0.462017, 0, 0, 0, 0.254537, 0.128114, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
80,  3.95,  0.954277,  1, 0.384824, 0.310245, 0.0187525, 0, 0, 0, 0, 0, 0.471301, 1.19463, 0.119623, 0.571886, 0.0513783, 0, 0, 0.409153, 0.0560526, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
81,  4,  0.952919,  1, 0.361457, 0.448065, 0, 0, 0, 0, 0, 0, 0.525548, 1.10475, 0.106997, 0.590518, 0.0513783, 0, 0, 0.549418, 0.02601, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
82,  4.05,  0.956012,  1, 0.421476, 0.471344, 0, 0, 0, 0, 0, 0, 0.506078, 1.16098, 0.161031, 0.640079, 0.0513783, 0.00381274, 0, 0.698732, 0.0362901, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
83,  4.1,  0.953055,  1, 0.499177, 0.595391, 0.0469769, 0, 0, 0, 0, 0, 0.473927, 1.11624, 0.193009, 0.492743, 0.0899666, 0.00381274, 0, 0.637401, 0.0632291, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
84,  4.15,  0.951514,  1, 0.442147, 0.63306, 0.0469769, 0, 0, 0, 0, 0, 0.426411, 1.00491, 0.221686, 0.361531, 0.0899666, 0.00381274, 0, 0.383334, 0.0830777, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0
85,  4.2,  0.954885,  1, 0.431153, 0.680187, 0.0469769, 0, 0, 0, 0, 0, 0.405198, 0.899614, 0.144383, 0.12172, 0.153555, 0, 0, 0.130711, 0.0866401, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0
86,  4.25,  0.957969,  1, 0.376388, 0.67229, 0, 0, 0, 0, 0, 0, 0.396711, 0.888011, 0.19036, 0.00819803, 0.0635884, 0, 0, 0.0811026, 0.0448973, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0
87,  4.3,  0.955269,  1, 0.409883, 0.479743, 0, 0, 0, 0, 0, 0, 0.429808, 0.958406, 0.168495, 0, 0.0635884, 0, 0, 0.0469318, 0.0185886, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0
